"Município","Unidade Gestora","Mês","Descrição","Valor Ajustado","Valor Estornado","Tipo","Categoria","Fonte","Subfonte","Alínea","Subalínea","Fonte de Recurso","CO"
"Bonito de Santa Fé","Instituto de Prev. dos Serv. Municipal Bonitense","11 - Novembro","12150111 - CPSSS - Servidor Civil Ativo - Principal","291127.03","0","Lançamento de receita","10000000 - Receitas Correntes","12000000 - Contribuições","12100000 - Contribuições Sociais","12150000 - Contribuição para o Plano de Seguridade Social do Servidor Público - CPSSS","12150000 - SEM SUBALINEA","800 | Recursos vinculados ao RPPS - Fundo em Capitalização (Plano Previdenciário)","1111 | Benefícios previdenciários - Poder Executivo – Fundo em Capitalização (Plano Previdenciário)"
"Bonito de Santa Fé","Instituto de Prev. dos Serv. Municipal Bonitense","12 - Dezembro","12150111 - CPSSS - Servidor Civil Ativo - Principal","273073.59","0","Lançamento de receita","10000000 - Receitas Correntes","12000000 - Contribuições","12100000 - Contribuições Sociais","12150000 - Contribuição para o Plano de Seguridade Social do Servidor Público - CPSSS","12150000 - SEM SUBALINEA","800 | Recursos vinculados ao RPPS - Fundo em Capitalização (Plano Previdenciário)","1111 | Benefícios previdenciários - Poder Executivo – Fundo em Capitalização (Plano Previdenciário)"
"Bonito de Santa Fé","Instituto de Prev. dos Serv. Municipal Bonitense","01 - Janeiro","13210101 - Remuneração de Depósitos Bancários - Principal","31863.91","0","Lançamento de receita","10000000 - Receitas Correntes","13000000 - Receita Patrimonial","13200000 - Valores Mobiliários","13210000 - Juros e Correções Monetárias","13210000 - SEM SUBALINEA","800 | Recursos vinculados ao RPPS - Fundo em Capitalização (Plano Previdenciário)","1111 | Benefícios previdenciários - Poder Executivo – Fundo em Capitalização (Plano Previdenciário)"
"Bonito de Santa Fé","Instituto de Prev. dos Serv. Municipal Bonitense","02 - Fevereiro","13210101 - Remuneração de Depósitos Bancários - Principal","32396.52","0","Lançamento de receita","10000000 - Receitas Correntes","13000000 - Receita Patrimonial","13200000 - Valores Mobiliários","13210000 - Juros e Correções Monetárias","13210000 - SEM SUBALINEA","800 | Recursos vinculados ao RPPS - Fundo em Capitalização (Plano Previdenciário)","1111 | Benefícios previdenciários - Poder Executivo – Fundo em Capitalização (Plano Previdenciário)"
"Bonito de Santa Fé","Instituto de Prev. dos Serv. Municipal Bonitense","03 - Março","13210101 - Remuneração de Depósitos Bancários - Principal","77314.1","0","Lançamento de receita","10000000 - Receitas Correntes","13000000 - Receita Patrimonial","13200000 - Valores Mobiliários","13210000 - Juros e Correções Monetárias","13210000 - SEM SUBALINEA","800 | Recursos vinculados ao RPPS - Fundo em Capitalização (Plano Previdenciário)","1111 | Benefícios previdenciários - Poder Executivo – Fundo em Capitalização (Plano Previdenciário)"
"Bonito de Santa Fé","Instituto de Prev. dos Serv. Municipal Bonitense","04 - Abril","13210101 - Remuneração de Depósitos Bancários - Principal","43839.34","0","Lançamento de receita","10000000 - Receitas Correntes","13000000 - Receita Patrimonial","13200000 - Valores Mobiliários","13210000 - Juros e Correções Monetárias","13210000 - SEM SUBALINEA","800 | Recursos vinculados ao RPPS - Fundo em Capitalização (Plano Previdenciário)","1111 | Benefícios previdenciários - Poder Executivo – Fundo em Capitalização (Plano Previdenciário)"
"Bonito de Santa Fé","Instituto de Prev. dos Serv. Municipal Bonitense","05 - Maio","13210101 - Remuneração de Depósitos Bancários - Principal","83842.24","0","Lançamento de receita","10000000 - Receitas Correntes","13000000 - Receita Patrimonial","13200000 - Valores Mobiliários","13210000 - Juros e Correções Monetárias","13210000 - SEM SUBALINEA","800 | Recursos vinculados ao RPPS - Fundo em Capitalização (Plano Previdenciário)","1111 | Benefícios previdenciários - Poder Executivo – Fundo em Capitalização (Plano Previdenciário)"
"Bonito de Santa Fé","Instituto de Prev. dos Serv. Municipal Bonitense","06 - Junho","13210101 - Remuneração de Depósitos Bancários - Principal","83826.91","0","Lançamento de receita","10000000 - Receitas Correntes","13000000 - Receita Patrimonial","13200000 - Valores Mobiliários","13210000 - Juros e Correções Monetárias","13210000 - SEM SUBALINEA","800 | Recursos vinculados ao RPPS - Fundo em Capitalização (Plano Previdenciário)","1111 | Benefícios previdenciários - Poder Executivo – Fundo em Capitalização (Plano Previdenciário)"
"Bonito de Santa Fé","Instituto de Prev. dos Serv. Municipal Bonitense","07 - Julho","13210101 - Remuneração de Depósitos Bancários - Principal","41313.42","0","Lançamento de receita","10000000 - Receitas Correntes","13000000 - Receita Patrimonial","13200000 - Valores Mobiliários","13210000 - Juros e Correções Monetárias","13210000 - SEM SUBALINEA","800 | Recursos vinculados ao RPPS - Fundo em Capitalização (Plano Previdenciário)","1111 | Benefícios previdenciários - Poder Executivo – Fundo em Capitalização (Plano Previdenciário)"
"Bonito de Santa Fé","Instituto de Prev. dos Serv. Municipal Bonitense","08 - Agosto","13210101 - Remuneração de Depósitos Bancários - Principal","41936.44","0","Lançamento de receita","10000000 - Receitas Correntes","13000000 - Receita Patrimonial","13200000 - Valores Mobiliários","13210000 - Juros e Correções Monetárias","13210000 - SEM SUBALINEA","800 | Recursos vinculados ao RPPS - Fundo em Capitalização (Plano Previdenciário)","1111 | Benefícios previdenciários - Poder Executivo – Fundo em Capitalização (Plano Previdenciário)"
"Bonito de Santa Fé","Instituto de Prev. dos Serv. Municipal Bonitense","09 - Setembro","13210101 - Remuneração de Depósitos Bancários - Principal","19981.78","0","Lançamento de receita","10000000 - Receitas Correntes","13000000 - Receita Patrimonial","13200000 - Valores Mobiliários","13210000 - Juros e Correções Monetárias","13210000 - SEM SUBALINEA","800 | Recursos vinculados ao RPPS - Fundo em Capitalização (Plano Previdenciário)","1111 | Benefícios previdenciários - Poder Executivo – Fundo em Capitalização (Plano Previdenciário)"
"Bonito de Santa Fé","Instituto de Prev. dos Serv. Municipal Bonitense","10 - Outubro","13210101 - Remuneração de Depósitos Bancários - Principal","28356.41","0","Lançamento de receita","10000000 - Receitas Correntes","13000000 - Receita Patrimonial","13200000 - Valores Mobiliários","13210000 - Juros e Correções Monetárias","13210000 - SEM SUBALINEA","800 | Recursos vinculados ao RPPS - Fundo em Capitalização (Plano Previdenciário)","1111 | Benefícios previdenciários - Poder Executivo – Fundo em Capitalização (Plano Previdenciário)"
"Bonito de Santa Fé","Instituto de Prev. dos Serv. Municipal Bonitense","11 - Novembro","13210101 - Remuneração de Depósitos Bancários - Principal","100836.49","0","Lançamento de receita","10000000 - Receitas Correntes","13000000 - Receita Patrimonial","13200000 - Valores Mobiliários","13210000 - Juros e Correções Monetárias","13210000 - SEM SUBALINEA","800 | Recursos vinculados ao RPPS - Fundo em Capitalização (Plano Previdenciário)","1111 | Benefícios previdenciários - Poder Executivo – Fundo em Capitalização (Plano Previdenciário)"
"Bonito de Santa Fé","Instituto de Prev. dos Serv. Municipal Bonitense","12 - Dezembro","13210101 - Remuneração de Depósitos Bancários - Principal","68205.15","0","Lançamento de receita","10000000 - Receitas Correntes","13000000 - Receita Patrimonial","13200000 - Valores Mobiliários","13210000 - Juros e Correções Monetárias","13210000 - SEM SUBALINEA","800 | Recursos vinculados ao RPPS - Fundo em Capitalização (Plano Previdenciário)","1111 | Benefícios previdenciários - Poder Executivo – Fundo em Capitalização (Plano Previdenciário)"
"Bonito de Santa Fé","Instituto de Prev. dos Serv. Municipal Bonitense","01 - Janeiro","19229901 - Outras Restituições - Principal","23108.79","0","Lançamento de receita","10000000 - Receitas Correntes","19000000 - Outras Receitas Correntes","19200000 - Indenizações, Restituições e Ressarcimentos","19220000 - Restituições","19229000 - SEM SUBALINEA","800 | Recursos vinculados ao RPPS - Fundo em Capitalização (Plano Previdenciário)","1111 | Benefícios previdenciários - Poder Executivo – Fundo em Capitalização (Plano Previdenciário)"
"Bonito de Santa Fé","Instituto de Prev. dos Serv. Municipal Bonitense","02 - Fevereiro","19229901 - Outras Restituições - Principal","23108.79","0","Lançamento de receita","10000000 - Receitas Correntes","19000000 - Outras Receitas Correntes","19200000 - Indenizações, Restituições e Ressarcimentos","19220000 - Restituições","19229000 - SEM SUBALINEA","800 | Recursos vinculados ao RPPS - Fundo em Capitalização (Plano Previdenciário)","1111 | Benefícios previdenciários - Poder Executivo – Fundo em Capitalização (Plano Previdenciário)"
"Bonito de Santa Fé","Instituto de Prev. dos Serv. Municipal Bonitense","03 - Março","19229901 - Outras Restituições - Principal","23612.27","0","Lançamento de receita","10000000 - Receitas Correntes","19000000 - Outras Receitas Correntes","19200000 - Indenizações, Restituições e Ressarcimentos","19220000 - Restituições","19229000 - SEM SUBALINEA","800 | Recursos vinculados ao RPPS - Fundo em Capitalização (Plano Previdenciário)","1111 | Benefícios previdenciários - Poder Executivo – Fundo em Capitalização (Plano Previdenciário)"
"Bonito de Santa Fé","Instituto de Prev. dos Serv. Municipal Bonitense","04 - Abril","19229901 - Outras Restituições - Principal","24704.89","0","Lançamento de receita","10000000 - Receitas Correntes","19000000 - Outras Receitas Correntes","19200000 - Indenizações, Restituições e Ressarcimentos","19220000 - Restituições","19229000 - SEM SUBALINEA","800 | Recursos vinculados ao RPPS - Fundo em Capitalização (Plano Previdenciário)","1111 | Benefícios previdenciários - Poder Executivo – Fundo em Capitalização (Plano Previdenciário)"
"Bonito de Santa Fé","Instituto de Prev. dos Serv. Municipal Bonitense","05 - Maio","19229901 - Outras Restituições - Principal","24228.82","0","Lançamento de receita","10000000 - Receitas Correntes","19000000 - Outras Receitas Correntes","19200000 - Indenizações, Restituições e Ressarcimentos","19220000 - Restituições","19229000 - SEM SUBALINEA","800 | Recursos vinculados ao RPPS - Fundo em Capitalização (Plano Previdenciário)","1111 | Benefícios previdenciários - Poder Executivo – Fundo em Capitalização (Plano Previdenciário)"
"Bonito de Santa Fé","Instituto de Prev. dos Serv. Municipal Bonitense","06 - Junho","19229901 - Outras Restituições - Principal","24228.82","0","Lançamento de receita","10000000 - Receitas Correntes","19000000 - Outras Receitas Correntes","19200000 - Indenizações, Restituições e Ressarcimentos","19220000 - Restituições","19229000 - SEM SUBALINEA","800 | Recursos vinculados ao RPPS - Fundo em Capitalização (Plano Previdenciário)","1111 | Benefícios previdenciários - Poder Executivo – Fundo em Capitalização (Plano Previdenciário)"
"Bonito de Santa Fé","Instituto de Prev. dos Serv. Municipal Bonitense","07 - Julho","19229901 - Outras Restituições - Principal","24228.82","0","Lançamento de receita","10000000 - Receitas Correntes","19000000 - Outras Receitas Correntes","19200000 - Indenizações, Restituições e Ressarcimentos","19220000 - Restituições","19229000 - SEM SUBALINEA","800 | Recursos vinculados ao RPPS - Fundo em Capitalização (Plano Previdenciário)","1111 | Benefícios previdenciários - Poder Executivo – Fundo em Capitalização (Plano Previdenciário)"
"Bonito de Santa Fé","Instituto de Prev. dos Serv. Municipal Bonitense","08 - Agosto","19229901 - Outras Restituições - Principal","24228.82","0","Lançamento de receita","10000000 - Receitas Correntes","19000000 - Outras Receitas Correntes","19200000 - Indenizações, Restituições e Ressarcimentos","19220000 - Restituições","19229000 - SEM SUBALINEA","800 | Recursos vinculados ao RPPS - Fundo em Capitalização (Plano Previdenciário)","1111 | Benefícios previdenciários - Poder Executivo – Fundo em Capitalização (Plano Previdenciário)"
"Bonito de Santa Fé","Instituto de Prev. dos Serv. Municipal Bonitense","01 - Janeiro","72150211 - CPSSS Patronal - Servidor Civil - Principal","323067.49","0","Lançamento de receita","70000000 - Receitas Correntes","72000000 - Contribuições","72100000 - Contribuições Sociais","72150000 - Contribuição para o Plano de Seguridade Social do Servidor Público - CPSSS","72150000 - SEM SUBALINEA","800 | Recursos vinculados ao RPPS - Fundo em Capitalização (Plano Previdenciário)","1111 | Benefícios previdenciários - Poder Executivo – Fundo em Capitalização (Plano Previdenciário)"
"Bonito de Santa Fé","Instituto de Prev. dos Serv. Municipal Bonitense","02 - Fevereiro","72150211 - CPSSS Patronal - Servidor Civil - Principal","374930.88","0","Lançamento de receita","70000000 - Receitas Correntes","72000000 - Contribuições","72100000 - Contribuições Sociais","72150000 - Contribuição para o Plano de Seguridade Social do Servidor Público - CPSSS","72150000 - SEM SUBALINEA","800 | Recursos vinculados ao RPPS - Fundo em Capitalização (Plano Previdenciário)","1111 | Benefícios previdenciários - Poder Executivo – Fundo em Capitalização (Plano Previdenciário)"
"Bonito de Santa Fé","Instituto de Prev. dos Serv. Municipal Bonitense","03 - Março","72150211 - CPSSS Patronal - Servidor Civil - Principal","351691.56","0","Lançamento de receita","70000000 - Receitas Correntes","72000000 - Contribuições","72100000 - Contribuições Sociais","72150000 - Contribuição para o Plano de Seguridade Social do Servidor Público - CPSSS","72150000 - SEM SUBALINEA","800 | Recursos vinculados ao RPPS - Fundo em Capitalização (Plano Previdenciário)","1111 | Benefícios previdenciários - Poder Executivo – Fundo em Capitalização (Plano Previdenciário)"
"Bonito de Santa Fé","Instituto de Prev. dos Serv. Municipal Bonitense","04 - Abril","72150211 - CPSSS Patronal - Servidor Civil - Principal","351033.81","0","Lançamento de receita","70000000 - Receitas Correntes","72000000 - Contribuições","72100000 - Contribuições Sociais","72150000 - Contribuição para o Plano de Seguridade Social do Servidor Público - CPSSS","72150000 - SEM SUBALINEA","800 | Recursos vinculados ao RPPS - Fundo em Capitalização (Plano Previdenciário)","1111 | Benefícios previdenciários - Poder Executivo – Fundo em Capitalização (Plano Previdenciário)"
"Bonito de Santa Fé","Instituto de Prev. dos Serv. Municipal Bonitense","05 - Maio","72150211 - CPSSS Patronal - Servidor Civil - Principal","353200.14","0","Lançamento de receita","70000000 - Receitas Correntes","72000000 - Contribuições","72100000 - Contribuições Sociais","72150000 - Contribuição para o Plano de Seguridade Social do Servidor Público - CPSSS","72150000 - SEM SUBALINEA","800 | Recursos vinculados ao RPPS - Fundo em Capitalização (Plano Previdenciário)","1111 | Benefícios previdenciários - Poder Executivo – Fundo em Capitalização (Plano Previdenciário)"
"Bonito de Santa Fé","Instituto de Prev. dos Serv. Municipal Bonitense","06 - Junho","72150211 - CPSSS Patronal - Servidor Civil - Principal","327496.41","0","Lançamento de receita","70000000 - Receitas Correntes","72000000 - Contribuições","72100000 - Contribuições Sociais","72150000 - Contribuição para o Plano de Seguridade Social do Servidor Público - CPSSS","72150000 - SEM SUBALINEA","800 | Recursos vinculados ao RPPS - Fundo em Capitalização (Plano Previdenciário)","1111 | Benefícios previdenciários - Poder Executivo – Fundo em Capitalização (Plano Previdenciário)"
"Bonito de Santa Fé","Instituto de Prev. dos Serv. Municipal Bonitense","07 - Julho","72150211 - CPSSS Patronal - Servidor Civil - Principal","490279.27","0","Lançamento de receita","70000000 - Receitas Correntes","72000000 - Contribuições","72100000 - Contribuições Sociais","72150000 - Contribuição para o Plano de Seguridade Social do Servidor Público - CPSSS","72150000 - SEM SUBALINEA","800 | Recursos vinculados ao RPPS - Fundo em Capitalização (Plano Previdenciário)","1111 | Benefícios previdenciários - Poder Executivo – Fundo em Capitalização (Plano Previdenciário)"
"Bonito de Santa Fé","Instituto de Prev. dos Serv. Municipal Bonitense","08 - Agosto","72150211 - CPSSS Patronal - Servidor Civil - Principal","202612.91","0","Lançamento de receita","70000000 - Receitas Correntes","72000000 - Contribuições","72100000 - Contribuições Sociais","72150000 - Contribuição para o Plano de Seguridade Social do Servidor Público - CPSSS","72150000 - SEM SUBALINEA","800 | Recursos vinculados ao RPPS - Fundo em Capitalização (Plano Previdenciário)","1111 | Benefícios previdenciários - Poder Executivo – Fundo em Capitalização (Plano Previdenciário)"
"Bonito de Santa Fé","Instituto de Prev. dos Serv. Municipal Bonitense","09 - Setembro","72150211 - CPSSS Patronal - Servidor Civil - Principal","293368.91","0","Lançamento de receita","70000000 - Receitas Correntes","72000000 - Contribuições","72100000 - Contribuições Sociais","72150000 - Contribuição para o Plano de Seguridade Social do Servidor Público - CPSSS","72150000 - SEM SUBALINEA","800 | Recursos vinculados ao RPPS - Fundo em Capitalização (Plano Previdenciário)","1111 | Benefícios previdenciários - Poder Executivo – Fundo em Capitalização (Plano Previdenciário)"
"Bonito de Santa Fé","Instituto de Prev. dos Serv. Municipal Bonitense","10 - Outubro","72150211 - CPSSS Patronal - Servidor Civil - Principal","375505.3","0","Lançamento de receita","70000000 - Receitas Correntes","72000000 - Contribuições","72100000 - Contribuições Sociais","72150000 - Contribuição para o Plano de Seguridade Social do Servidor Público - CPSSS","72150000 - SEM SUBALINEA","800 | Recursos vinculados ao RPPS - Fundo em Capitalização (Plano Previdenciário)","1111 | Benefícios previdenciários - Poder Executivo – Fundo em Capitalização (Plano Previdenciário)"
"Bonito de Santa Fé","Instituto de Prev. dos Serv. Municipal Bonitense","11 - Novembro","72150211 - CPSSS Patronal - Servidor Civil - Principal","363291.57","0","Lançamento de receita","70000000 - Receitas Correntes","72000000 - Contribuições","72100000 - Contribuições Sociais","72150000 - Contribuição para o Plano de Seguridade Social do Servidor Público - CPSSS","72150000 - SEM SUBALINEA","800 | Recursos vinculados ao RPPS - Fundo em Capitalização (Plano Previdenciário)","1111 | Benefícios previdenciários - Poder Executivo – Fundo em Capitalização (Plano Previdenciário)"
"Bonito de Santa Fé","Instituto de Prev. dos Serv. Municipal Bonitense","12 - Dezembro","72150211 - CPSSS Patronal - Servidor Civil - Principal","708655.06","0","Lançamento de receita","70000000 - Receitas Correntes","72000000 - Contribuições","72100000 - Contribuições Sociais","72150000 - Contribuição para o Plano de Seguridade Social do Servidor Público - CPSSS","72150000 - SEM SUBALINEA","800 | Recursos vinculados ao RPPS - Fundo em Capitalização (Plano Previdenciário)","1111 | Benefícios previdenciários - Poder Executivo – Fundo em Capitalização (Plano Previdenciário)"
"Bonito de Santa Fé","Instituto de Prev. dos Serv. Municipal Bonitense","01 - Janeiro","72155111 - Contribuição Patronal - Servidor Civil Ativo - Parcelamentos - Principal","73196.38","0","Lançamento de receita","70000000 - Receitas Correntes","72000000 - Contribuições","72100000 - Contribuições Sociais","72150000 - Contribuição para o Plano de Seguridade Social do Servidor Público - CPSSS","72155000 - Contribuição Patronal - Servidor Civil Inativo e Pensionistas","800 | Recursos vinculados ao RPPS - Fundo em Capitalização (Plano Previdenciário)","1111 | Benefícios previdenciários - Poder Executivo – Fundo em Capitalização (Plano Previdenciário)"
"Bonito de Santa Fé","Instituto de Prev. dos Serv. Municipal Bonitense","02 - Fevereiro","72155111 - Contribuição Patronal - Servidor Civil Ativo - Parcelamentos - Principal","73896.06","0","Lançamento de receita","70000000 - Receitas Correntes","72000000 - Contribuições","72100000 - Contribuições Sociais","72150000 - Contribuição para o Plano de Seguridade Social do Servidor Público - CPSSS","72155000 - Contribuição Patronal - Servidor Civil Inativo e Pensionistas","800 | Recursos vinculados ao RPPS - Fundo em Capitalização (Plano Previdenciário)","1111 | Benefícios previdenciários - Poder Executivo – Fundo em Capitalização (Plano Previdenciário)"
"Bonito de Santa Fé","Instituto de Prev. dos Serv. Municipal Bonitense","03 - Março","72155111 - Contribuição Patronal - Servidor Civil Ativo - Parcelamentos - Principal","74828.02","0","Lançamento de receita","70000000 - Receitas Correntes","72000000 - Contribuições","72100000 - Contribuições Sociais","72150000 - Contribuição para o Plano de Seguridade Social do Servidor Público - CPSSS","72155000 - Contribuição Patronal - Servidor Civil Inativo e Pensionistas","800 | Recursos vinculados ao RPPS - Fundo em Capitalização (Plano Previdenciário)","1111 | Benefícios previdenciários - Poder Executivo – Fundo em Capitalização (Plano Previdenciário)"
"Bonito de Santa Fé","Instituto de Prev. dos Serv. Municipal Bonitense","04 - Abril","72155111 - Contribuição Patronal - Servidor Civil Ativo - Parcelamentos - Principal","75677.63","0","Lançamento de receita","70000000 - Receitas Correntes","72000000 - Contribuições","72100000 - Contribuições Sociais","72150000 - Contribuição para o Plano de Seguridade Social do Servidor Público - CPSSS","72155000 - Contribuição Patronal - Servidor Civil Inativo e Pensionistas","800 | Recursos vinculados ao RPPS - Fundo em Capitalização (Plano Previdenciário)","1111 | Benefícios previdenciários - Poder Executivo – Fundo em Capitalização (Plano Previdenciário)"
"Bonito de Santa Fé","Instituto de Prev. dos Serv. Municipal Bonitense","05 - Maio","72155111 - Contribuição Patronal - Servidor Civil Ativo - Parcelamentos - Principal","76457.21","0","Lançamento de receita","70000000 - Receitas Correntes","72000000 - Contribuições","72100000 - Contribuições Sociais","72150000 - Contribuição para o Plano de Seguridade Social do Servidor Público - CPSSS","72155000 - Contribuição Patronal - Servidor Civil Inativo e Pensionistas","800 | Recursos vinculados ao RPPS - Fundo em Capitalização (Plano Previdenciário)","1111 | Benefícios previdenciários - Poder Executivo – Fundo em Capitalização (Plano Previdenciário)"
"Bonito de Santa Fé","Instituto de Prev. dos Serv. Municipal Bonitense","06 - Junho","72155111 - Contribuição Patronal - Servidor Civil Ativo - Parcelamentos - Principal","76949.73","0","Lançamento de receita","70000000 - Receitas Correntes","72000000 - Contribuições","72100000 - Contribuições Sociais","72150000 - Contribuição para o Plano de Seguridade Social do Servidor Público - CPSSS","72155000 - Contribuição Patronal - Servidor Civil Inativo e Pensionistas","800 | Recursos vinculados ao RPPS - Fundo em Capitalização (Plano Previdenciário)","1111 | Benefícios previdenciários - Poder Executivo – Fundo em Capitalização (Plano Previdenciário)"
"Bonito de Santa Fé","Instituto de Prev. dos Serv. Municipal Bonitense","07 - Julho","72155111 - Contribuição Patronal - Servidor Civil Ativo - Parcelamentos - Principal","77204.51","0","Lançamento de receita","70000000 - Receitas Correntes","72000000 - Contribuições","72100000 - Contribuições Sociais","72150000 - Contribuição para o Plano de Seguridade Social do Servidor Público - CPSSS","72155000 - Contribuição Patronal - Servidor Civil Inativo e Pensionistas","800 | Recursos vinculados ao RPPS - Fundo em Capitalização (Plano Previdenciário)","1111 | Benefícios previdenciários - Poder Executivo – Fundo em Capitalização (Plano Previdenciário)"
"Bonito de Santa Fé","Instituto de Prev. dos Serv. Municipal Bonitense","08 - Agosto","72155111 - Contribuição Patronal - Servidor Civil Ativo - Parcelamentos - Principal","1034.98","0","Lançamento de receita","70000000 - Receitas Correntes","72000000 - Contribuições","72100000 - Contribuições Sociais","72150000 - Contribuição para o Plano de Seguridade Social do Servidor Público - CPSSS","72155000 - Contribuição Patronal - Servidor Civil Inativo e Pensionistas","800 | Recursos vinculados ao RPPS - Fundo em Capitalização (Plano Previdenciário)","1111 | Benefícios previdenciários - Poder Executivo – Fundo em Capitalização (Plano Previdenciário)"
