"Município","Unidade Gestora","Mês","Descrição","Valor Ajustado","Valor Estornado","Tipo","Categoria","Fonte","Subfonte","Alínea","Subalínea","Fonte de Recurso","CO"
"Bonito de Santa Fé","Instituto de Prev. dos Serv. Municipal Bonitense","01 - Janeiro","12150111 - CPSSS - Servidor Civil Ativo - Principal","146789.51","0","Lançamento de receita","10000000 - Receitas Correntes","12000000 - Contribuições","12100000 - Contribuições Sociais","12150000 - Contribuição para o Plano de Seguridade Social do Servidor Público - CPSSS","12150000 - SEM SUBALINEA","800 | Recursos vinculados ao RPPS - Fundo em Capitalização (Plano Previdenciário)","1111 | Benefícios previdenciários - Poder Executivo – Fundo em Capitalização (Plano Previdenciário)"
"Bonito de Santa Fé","Prefeitura Municipal de Bonito de Santa Fé","06 - Junho","13210101 - Remuneração de Depósitos Bancários - Principal","601.26","0","Lançamento de receita","10000000 - Receitas Correntes","13000000 - Receita Patrimonial","13200000 - Valores Mobiliários","13210000 - Juros e Correções Monetárias","13210000 - SEM SUBALINEA","719 | Transferências da Política Nacional Aldir Blanc de Fomento à Cultura - Lei 14.399/2022","0000 | "
"Bonito de Santa Fé","Prefeitura Municipal de Bonito de Santa Fé","06 - Junho","13210101 - Remuneração de Depósitos Bancários - Principal","12327.16","0","Lançamento de receita","10000000 - Receitas Correntes","13000000 - Receita Patrimonial","13200000 - Valores Mobiliários","13210000 - Juros e Correções Monetárias","13210000 - SEM SUBALINEA","706 | Transferência Especial da União ","3110 | Identificação das Transferências da União decorrentes de emendas parlamentares individuais"
"Bonito de Santa Fé","Prefeitura Municipal de Bonito de Santa Fé","06 - Junho","13210101 - Remuneração de Depósitos Bancários - Principal","618.61","0","Lançamento de receita","10000000 - Receitas Correntes","13000000 - Receita Patrimonial","13200000 - Valores Mobiliários","13210000 - Juros e Correções Monetárias","13210000 - SEM SUBALINEA","701 | Outras Transferências de Convênios ou Repasses dos Estados","0000 | "
"Bonito de Santa Fé","Prefeitura Municipal de Bonito de Santa Fé","06 - Junho","13210101 - Remuneração de Depósitos Bancários - Principal","16079.88","0","Lançamento de receita","10000000 - Receitas Correntes","13000000 - Receita Patrimonial","13200000 - Valores Mobiliários","13210000 - Juros e Correções Monetárias","13210000 - SEM SUBALINEA","700 | Outras Transferências de Convênios ou Repasses da União","0000 | "
"Bonito de Santa Fé","Prefeitura Municipal de Bonito de Santa Fé","06 - Junho","13210101 - Remuneração de Depósitos Bancários - Principal","1067.25","0","Lançamento de receita","10000000 - Receitas Correntes","13000000 - Receita Patrimonial","13200000 - Valores Mobiliários","13210000 - Juros e Correções Monetárias","13210000 - SEM SUBALINEA","661 | Transferência de Recursos dos Fundos Estaduais de Assistência Social","0000 | "
"Bonito de Santa Fé","Prefeitura Municipal de Bonito de Santa Fé","06 - Junho","13210101 - Remuneração de Depósitos Bancários - Principal","1685.22","0","Lançamento de receita","10000000 - Receitas Correntes","13000000 - Receita Patrimonial","13200000 - Valores Mobiliários","13210000 - Juros e Correções Monetárias","13210000 - SEM SUBALINEA","660 | Transferência de Recursos do Fundo Nacional de Assistência Social - FNAS","3120 | Identificação das Transferências da União decorrentes de emendas parlamentares de bancada"
"Bonito de Santa Fé","Prefeitura Municipal de Bonito de Santa Fé","06 - Junho","13210101 - Remuneração de Depósitos Bancários - Principal","447.16","0","Lançamento de receita","10000000 - Receitas Correntes","13000000 - Receita Patrimonial","13200000 - Valores Mobiliários","13210000 - Juros e Correções Monetárias","13210000 - SEM SUBALINEA","660 | Transferência de Recursos do Fundo Nacional de Assistência Social - FNAS","0000 | "
"Bonito de Santa Fé","Prefeitura Municipal de Bonito de Santa Fé","06 - Junho","13210101 - Remuneração de Depósitos Bancários - Principal","31.97","0","Lançamento de receita","10000000 - Receitas Correntes","13000000 - Receita Patrimonial","13200000 - Valores Mobiliários","13210000 - Juros e Correções Monetárias","13210000 - SEM SUBALINEA","632 | Transferências do Estado referentes a Convênios e outros Repasses vinculados à Saúde","0000 | "
"Bonito de Santa Fé","Prefeitura Municipal de Bonito de Santa Fé","06 - Junho","13210101 - Remuneração de Depósitos Bancários - Principal","694.87","0","Lançamento de receita","10000000 - Receitas Correntes","13000000 - Receita Patrimonial","13200000 - Valores Mobiliários","13210000 - Juros e Correções Monetárias","13210000 - SEM SUBALINEA","605 | Assistência financeira da União destinada à complementação ao pagamento dos pisos salariais para profissionais da enfermagem","0000 | "
"Bonito de Santa Fé","Prefeitura Municipal de Bonito de Santa Fé","06 - Junho","13210101 - Remuneração de Depósitos Bancários - Principal","95.67","0","Lançamento de receita","10000000 - Receitas Correntes","13000000 - Receita Patrimonial","13200000 - Valores Mobiliários","13210000 - Juros e Correções Monetárias","13210000 - SEM SUBALINEA","601 | Transferências Fundo a Fundo de Recursos do SUS provenientes do Governo Federal - Bloco de Estruturação da Rede de Serviços Públicos de Saúde","0000 | "
"Bonito de Santa Fé","Prefeitura Municipal de Bonito de Santa Fé","06 - Junho","13210101 - Remuneração de Depósitos Bancários - Principal","10217.48","0","Lançamento de receita","10000000 - Receitas Correntes","13000000 - Receita Patrimonial","13200000 - Valores Mobiliários","13210000 - Juros e Correções Monetárias","13210000 - SEM SUBALINEA","600 | Transferências Fundo a Fundo de Recursos do SUS provenientes do Governo Federal - Bloco de Manutenção das Ações e Serviços Públicos de Saúde","0000 | "
"Bonito de Santa Fé","Prefeitura Municipal de Bonito de Santa Fé","06 - Junho","13210101 - Remuneração de Depósitos Bancários - Principal","1672.78","0","Lançamento de receita","10000000 - Receitas Correntes","13000000 - Receita Patrimonial","13200000 - Valores Mobiliários","13210000 - Juros e Correções Monetárias","13210000 - SEM SUBALINEA","571 | Transferências do Estado referentes a Convênios e outros Repasses vinculados à Educação","0000 | "
"Bonito de Santa Fé","Prefeitura Municipal de Bonito de Santa Fé","06 - Junho","13210101 - Remuneração de Depósitos Bancários - Principal","413.25","0","Lançamento de receita","10000000 - Receitas Correntes","13000000 - Receita Patrimonial","13200000 - Valores Mobiliários","13210000 - Juros e Correções Monetárias","13210000 - SEM SUBALINEA","569 | Outras Transferências de Recursos do FNDE","0000 | "
"Bonito de Santa Fé","Prefeitura Municipal de Bonito de Santa Fé","06 - Junho","13210101 - Remuneração de Depósitos Bancários - Principal","125.7","0","Lançamento de receita","10000000 - Receitas Correntes","13000000 - Receita Patrimonial","13200000 - Valores Mobiliários","13210000 - Juros e Correções Monetárias","13210000 - SEM SUBALINEA","553 | Transferências de Recursos do FNDE Referentes ao Programa Nacional de Apoio ao Transporte Escolar (PNATE) ","0000 | "
"Bonito de Santa Fé","Prefeitura Municipal de Bonito de Santa Fé","06 - Junho","13210101 - Remuneração de Depósitos Bancários - Principal","238.43","0","Lançamento de receita","10000000 - Receitas Correntes","13000000 - Receita Patrimonial","13200000 - Valores Mobiliários","13210000 - Juros e Correções Monetárias","13210000 - SEM SUBALINEA","552 | Transferências de Recursos do FNDE Referentes ao Programa Nacional de Alimentação Escolar (PNAE)","0000 | "
"Bonito de Santa Fé","Prefeitura Municipal de Bonito de Santa Fé","06 - Junho","13210101 - Remuneração de Depósitos Bancários - Principal","45.59","0","Lançamento de receita","10000000 - Receitas Correntes","13000000 - Receita Patrimonial","13200000 - Valores Mobiliários","13210000 - Juros e Correções Monetárias","13210000 - SEM SUBALINEA","551 | Transferências de Recursos do FNDE Referentes ao Programa Dinheiro Direto na Escola (PDDE)","0000 | "
"Bonito de Santa Fé","Prefeitura Municipal de Bonito de Santa Fé","06 - Junho","13210101 - Remuneração de Depósitos Bancários - Principal","1741.44","0","Lançamento de receita","10000000 - Receitas Correntes","13000000 - Receita Patrimonial","13200000 - Valores Mobiliários","13210000 - Juros e Correções Monetárias","13210000 - SEM SUBALINEA","550 | Transferência do Salário-Educação","0000 | "
"Bonito de Santa Fé","Prefeitura Municipal de Bonito de Santa Fé","06 - Junho","13210101 - Remuneração de Depósitos Bancários - Principal","19432.13","0","Lançamento de receita","10000000 - Receitas Correntes","13000000 - Receita Patrimonial","13200000 - Valores Mobiliários","13210000 - Juros e Correções Monetárias","13210000 - SEM SUBALINEA","540 | Transferências do FUNDEB - Impostos e Transferências de Impostos","0000 | "
"Bonito de Santa Fé","Prefeitura Municipal de Bonito de Santa Fé","06 - Junho","13210101 - Remuneração de Depósitos Bancários - Principal","735.11","0","Lançamento de receita","10000000 - Receitas Correntes","13000000 - Receita Patrimonial","13200000 - Valores Mobiliários","13210000 - Juros e Correções Monetárias","13210000 - SEM SUBALINEA","501 | Outros Recursos não Vinculados","0000 | "
"Bonito de Santa Fé","Prefeitura Municipal de Bonito de Santa Fé","06 - Junho","13210101 - Remuneração de Depósitos Bancários - Principal","2395","0","Lançamento de receita","10000000 - Receitas Correntes","13000000 - Receita Patrimonial","13200000 - Valores Mobiliários","13210000 - Juros e Correções Monetárias","13210000 - SEM SUBALINEA","500 | Recursos não vinculados de Impostos","0000 | "
"Bonito de Santa Fé","Prefeitura Municipal de Bonito de Santa Fé","07 - Julho","13210101 - Remuneração de Depósitos Bancários - Principal","372.9","0","Lançamento de receita","10000000 - Receitas Correntes","13000000 - Receita Patrimonial","13200000 - Valores Mobiliários","13210000 - Juros e Correções Monetárias","13210000 - SEM SUBALINEA","719 | Transferências da Política Nacional Aldir Blanc de Fomento à Cultura - Lei 14.399/2022","0000 | "
"Bonito de Santa Fé","Prefeitura Municipal de Bonito de Santa Fé","07 - Julho","13210101 - Remuneração de Depósitos Bancários - Principal","14570.12","0","Lançamento de receita","10000000 - Receitas Correntes","13000000 - Receita Patrimonial","13200000 - Valores Mobiliários","13210000 - Juros e Correções Monetárias","13210000 - SEM SUBALINEA","706 | Transferência Especial da União ","3110 | Identificação das Transferências da União decorrentes de emendas parlamentares individuais"
"Bonito de Santa Fé","Prefeitura Municipal de Bonito de Santa Fé","07 - Julho","13210101 - Remuneração de Depósitos Bancários - Principal","6583.34","0","Lançamento de receita","10000000 - Receitas Correntes","13000000 - Receita Patrimonial","13200000 - Valores Mobiliários","13210000 - Juros e Correções Monetárias","13210000 - SEM SUBALINEA","701 | Outras Transferências de Convênios ou Repasses dos Estados","3210 | Identificação das Transferências dos Estados decorrentes de emendas parlamentares individuais"
"Bonito de Santa Fé","Prefeitura Municipal de Bonito de Santa Fé","07 - Julho","13210101 - Remuneração de Depósitos Bancários - Principal","1632.03","0","Lançamento de receita","10000000 - Receitas Correntes","13000000 - Receita Patrimonial","13200000 - Valores Mobiliários","13210000 - Juros e Correções Monetárias","13210000 - SEM SUBALINEA","701 | Outras Transferências de Convênios ou Repasses dos Estados","0000 | "
"Bonito de Santa Fé","Prefeitura Municipal de Bonito de Santa Fé","07 - Julho","13210101 - Remuneração de Depósitos Bancários - Principal","17399.29","0","Lançamento de receita","10000000 - Receitas Correntes","13000000 - Receita Patrimonial","13200000 - Valores Mobiliários","13210000 - Juros e Correções Monetárias","13210000 - SEM SUBALINEA","700 | Outras Transferências de Convênios ou Repasses da União","0000 | "
"Bonito de Santa Fé","Prefeitura Municipal de Bonito de Santa Fé","07 - Julho","13210101 - Remuneração de Depósitos Bancários - Principal","645.83","0","Lançamento de receita","10000000 - Receitas Correntes","13000000 - Receita Patrimonial","13200000 - Valores Mobiliários","13210000 - Juros e Correções Monetárias","13210000 - SEM SUBALINEA","661 | Transferência de Recursos dos Fundos Estaduais de Assistência Social","0000 | "
"Bonito de Santa Fé","Prefeitura Municipal de Bonito de Santa Fé","07 - Julho","13210101 - Remuneração de Depósitos Bancários - Principal","1385.63","0","Lançamento de receita","10000000 - Receitas Correntes","13000000 - Receita Patrimonial","13200000 - Valores Mobiliários","13210000 - Juros e Correções Monetárias","13210000 - SEM SUBALINEA","660 | Transferência de Recursos do Fundo Nacional de Assistência Social - FNAS","3120 | Identificação das Transferências da União decorrentes de emendas parlamentares de bancada"
"Bonito de Santa Fé","Prefeitura Municipal de Bonito de Santa Fé","07 - Julho","13210101 - Remuneração de Depósitos Bancários - Principal","808.63","0","Lançamento de receita","10000000 - Receitas Correntes","13000000 - Receita Patrimonial","13200000 - Valores Mobiliários","13210000 - Juros e Correções Monetárias","13210000 - SEM SUBALINEA","660 | Transferência de Recursos do Fundo Nacional de Assistência Social - FNAS","0000 | "
"Bonito de Santa Fé","Prefeitura Municipal de Bonito de Santa Fé","07 - Julho","13210101 - Remuneração de Depósitos Bancários - Principal","836.93","0","Lançamento de receita","10000000 - Receitas Correntes","13000000 - Receita Patrimonial","13200000 - Valores Mobiliários","13210000 - Juros e Correções Monetárias","13210000 - SEM SUBALINEA","605 | Assistência financeira da União destinada à complementação ao pagamento dos pisos salariais para profissionais da enfermagem","0000 | "
"Bonito de Santa Fé","Prefeitura Municipal de Bonito de Santa Fé","07 - Julho","13210101 - Remuneração de Depósitos Bancários - Principal","137.96","0","Lançamento de receita","10000000 - Receitas Correntes","13000000 - Receita Patrimonial","13200000 - Valores Mobiliários","13210000 - Juros e Correções Monetárias","13210000 - SEM SUBALINEA","601 | Transferências Fundo a Fundo de Recursos do SUS provenientes do Governo Federal - Bloco de Estruturação da Rede de Serviços Públicos de Saúde","0000 | "
"Bonito de Santa Fé","Prefeitura Municipal de Bonito de Santa Fé","07 - Julho","13210101 - Remuneração de Depósitos Bancários - Principal","12568.86","0","Lançamento de receita","10000000 - Receitas Correntes","13000000 - Receita Patrimonial","13200000 - Valores Mobiliários","13210000 - Juros e Correções Monetárias","13210000 - SEM SUBALINEA","600 | Transferências Fundo a Fundo de Recursos do SUS provenientes do Governo Federal - Bloco de Manutenção das Ações e Serviços Públicos de Saúde","0000 | "
"Bonito de Santa Fé","Prefeitura Municipal de Bonito de Santa Fé","07 - Julho","13210101 - Remuneração de Depósitos Bancários - Principal","2502.58","0","Lançamento de receita","10000000 - Receitas Correntes","13000000 - Receita Patrimonial","13200000 - Valores Mobiliários","13210000 - Juros e Correções Monetárias","13210000 - SEM SUBALINEA","571 | Transferências do Estado referentes a Convênios e outros Repasses vinculados à Educação","0000 | "
"Bonito de Santa Fé","Prefeitura Municipal de Bonito de Santa Fé","07 - Julho","13210101 - Remuneração de Depósitos Bancários - Principal","394.25","0","Lançamento de receita","10000000 - Receitas Correntes","13000000 - Receita Patrimonial","13200000 - Valores Mobiliários","13210000 - Juros e Correções Monetárias","13210000 - SEM SUBALINEA","569 | Outras Transferências de Recursos do FNDE","0000 | "
"Bonito de Santa Fé","Prefeitura Municipal de Bonito de Santa Fé","07 - Julho","13210101 - Remuneração de Depósitos Bancários - Principal","148.1","0","Lançamento de receita","10000000 - Receitas Correntes","13000000 - Receita Patrimonial","13200000 - Valores Mobiliários","13210000 - Juros e Correções Monetárias","13210000 - SEM SUBALINEA","553 | Transferências de Recursos do FNDE Referentes ao Programa Nacional de Apoio ao Transporte Escolar (PNATE) ","0000 | "
"Bonito de Santa Fé","Prefeitura Municipal de Bonito de Santa Fé","07 - Julho","13210101 - Remuneração de Depósitos Bancários - Principal","167.44","0","Lançamento de receita","10000000 - Receitas Correntes","13000000 - Receita Patrimonial","13200000 - Valores Mobiliários","13210000 - Juros e Correções Monetárias","13210000 - SEM SUBALINEA","552 | Transferências de Recursos do FNDE Referentes ao Programa Nacional de Alimentação Escolar (PNAE)","0000 | "
"Bonito de Santa Fé","Prefeitura Municipal de Bonito de Santa Fé","07 - Julho","13210101 - Remuneração de Depósitos Bancários - Principal","53.71","0","Lançamento de receita","10000000 - Receitas Correntes","13000000 - Receita Patrimonial","13200000 - Valores Mobiliários","13210000 - Juros e Correções Monetárias","13210000 - SEM SUBALINEA","551 | Transferências de Recursos do FNDE Referentes ao Programa Dinheiro Direto na Escola (PDDE)","0000 | "
"Bonito de Santa Fé","Prefeitura Municipal de Bonito de Santa Fé","07 - Julho","13210101 - Remuneração de Depósitos Bancários - Principal","2434.27","0","Lançamento de receita","10000000 - Receitas Correntes","13000000 - Receita Patrimonial","13200000 - Valores Mobiliários","13210000 - Juros e Correções Monetárias","13210000 - SEM SUBALINEA","550 | Transferência do Salário-Educação","0000 | "
"Bonito de Santa Fé","Prefeitura Municipal de Bonito de Santa Fé","07 - Julho","13210101 - Remuneração de Depósitos Bancários - Principal","23163.18","0","Lançamento de receita","10000000 - Receitas Correntes","13000000 - Receita Patrimonial","13200000 - Valores Mobiliários","13210000 - Juros e Correções Monetárias","13210000 - SEM SUBALINEA","540 | Transferências do FUNDEB - Impostos e Transferências de Impostos","0000 | "
"Bonito de Santa Fé","Prefeitura Municipal de Bonito de Santa Fé","07 - Julho","13210101 - Remuneração de Depósitos Bancários - Principal","902.74","0","Lançamento de receita","10000000 - Receitas Correntes","13000000 - Receita Patrimonial","13200000 - Valores Mobiliários","13210000 - Juros e Correções Monetárias","13210000 - SEM SUBALINEA","501 | Outros Recursos não Vinculados","0000 | "
"Bonito de Santa Fé","Prefeitura Municipal de Bonito de Santa Fé","07 - Julho","13210101 - Remuneração de Depósitos Bancários - Principal","2511.48","0","Lançamento de receita","10000000 - Receitas Correntes","13000000 - Receita Patrimonial","13200000 - Valores Mobiliários","13210000 - Juros e Correções Monetárias","13210000 - SEM SUBALINEA","500 | Recursos não vinculados de Impostos","0000 | "
"Bonito de Santa Fé","Prefeitura Municipal de Bonito de Santa Fé","08 - Agosto","13210101 - Remuneração de Depósitos Bancários - Principal","341.2","0","Lançamento de receita","10000000 - Receitas Correntes","13000000 - Receita Patrimonial","13200000 - Valores Mobiliários","13210000 - Juros e Correções Monetárias","13210000 - SEM SUBALINEA","719 | Transferências da Política Nacional Aldir Blanc de Fomento à Cultura - Lei 14.399/2022","0000 | "
"Bonito de Santa Fé","Prefeitura Municipal de Bonito de Santa Fé","08 - Agosto","13210101 - Remuneração de Depósitos Bancários - Principal","13334.72","0","Lançamento de receita","10000000 - Receitas Correntes","13000000 - Receita Patrimonial","13200000 - Valores Mobiliários","13210000 - Juros e Correções Monetárias","13210000 - SEM SUBALINEA","706 | Transferência Especial da União ","3110 | Identificação das Transferências da União decorrentes de emendas parlamentares individuais"
"Bonito de Santa Fé","Prefeitura Municipal de Bonito de Santa Fé","08 - Agosto","13210101 - Remuneração de Depósitos Bancários - Principal","4907.29","0","Lançamento de receita","10000000 - Receitas Correntes","13000000 - Receita Patrimonial","13200000 - Valores Mobiliários","13210000 - Juros e Correções Monetárias","13210000 - SEM SUBALINEA","701 | Outras Transferências de Convênios ou Repasses dos Estados","3210 | Identificação das Transferências dos Estados decorrentes de emendas parlamentares individuais"
"Bonito de Santa Fé","Prefeitura Municipal de Bonito de Santa Fé","08 - Agosto","13210101 - Remuneração de Depósitos Bancários - Principal","580.47","0","Lançamento de receita","10000000 - Receitas Correntes","13000000 - Receita Patrimonial","13200000 - Valores Mobiliários","13210000 - Juros e Correções Monetárias","13210000 - SEM SUBALINEA","701 | Outras Transferências de Convênios ou Repasses dos Estados","0000 | "
"Bonito de Santa Fé","Prefeitura Municipal de Bonito de Santa Fé","08 - Agosto","13210101 - Remuneração de Depósitos Bancários - Principal","16263.27","0","Lançamento de receita","10000000 - Receitas Correntes","13000000 - Receita Patrimonial","13200000 - Valores Mobiliários","13210000 - Juros e Correções Monetárias","13210000 - SEM SUBALINEA","700 | Outras Transferências de Convênios ou Repasses da União","0000 | "
"Bonito de Santa Fé","Prefeitura Municipal de Bonito de Santa Fé","08 - Agosto","13210101 - Remuneração de Depósitos Bancários - Principal","595.04","0","Lançamento de receita","10000000 - Receitas Correntes","13000000 - Receita Patrimonial","13200000 - Valores Mobiliários","13210000 - Juros e Correções Monetárias","13210000 - SEM SUBALINEA","661 | Transferência de Recursos dos Fundos Estaduais de Assistência Social","0000 | "
"Bonito de Santa Fé","Prefeitura Municipal de Bonito de Santa Fé","08 - Agosto","13210101 - Remuneração de Depósitos Bancários - Principal","848.67","0","Lançamento de receita","10000000 - Receitas Correntes","13000000 - Receita Patrimonial","13200000 - Valores Mobiliários","13210000 - Juros e Correções Monetárias","13210000 - SEM SUBALINEA","660 | Transferência de Recursos do Fundo Nacional de Assistência Social - FNAS","3120 | Identificação das Transferências da União decorrentes de emendas parlamentares de bancada"
"Bonito de Santa Fé","Prefeitura Municipal de Bonito de Santa Fé","08 - Agosto","13210101 - Remuneração de Depósitos Bancários - Principal","752.3","0","Lançamento de receita","10000000 - Receitas Correntes","13000000 - Receita Patrimonial","13200000 - Valores Mobiliários","13210000 - Juros e Correções Monetárias","13210000 - SEM SUBALINEA","660 | Transferência de Recursos do Fundo Nacional de Assistência Social - FNAS","0000 | "
"Bonito de Santa Fé","Prefeitura Municipal de Bonito de Santa Fé","08 - Agosto","13210101 - Remuneração de Depósitos Bancários - Principal","926.13","0","Lançamento de receita","10000000 - Receitas Correntes","13000000 - Receita Patrimonial","13200000 - Valores Mobiliários","13210000 - Juros e Correções Monetárias","13210000 - SEM SUBALINEA","605 | Assistência financeira da União destinada à complementação ao pagamento dos pisos salariais para profissionais da enfermagem","0000 | "
"Bonito de Santa Fé","Prefeitura Municipal de Bonito de Santa Fé","08 - Agosto","13210101 - Remuneração de Depósitos Bancários - Principal","11387.54","2198371","Lançamento de receita","10000000 - Receitas Correntes","13000000 - Receita Patrimonial","13200000 - Valores Mobiliários","13210000 - Juros e Correções Monetárias","13210000 - SEM SUBALINEA","601 | Transferências Fundo a Fundo de Recursos do SUS provenientes do Governo Federal - Bloco de Estruturação da Rede de Serviços Públicos de Saúde","0000 | "
"Bonito de Santa Fé","Prefeitura Municipal de Bonito de Santa Fé","08 - Agosto","13210101 - Remuneração de Depósitos Bancários - Principal","13627.77","0","Lançamento de receita","10000000 - Receitas Correntes","13000000 - Receita Patrimonial","13200000 - Valores Mobiliários","13210000 - Juros e Correções Monetárias","13210000 - SEM SUBALINEA","600 | Transferências Fundo a Fundo de Recursos do SUS provenientes do Governo Federal - Bloco de Manutenção das Ações e Serviços Públicos de Saúde","0000 | "
"Bonito de Santa Fé","Prefeitura Municipal de Bonito de Santa Fé","08 - Agosto","13210101 - Remuneração de Depósitos Bancários - Principal","2649.73","0","Lançamento de receita","10000000 - Receitas Correntes","13000000 - Receita Patrimonial","13200000 - Valores Mobiliários","13210000 - Juros e Correções Monetárias","13210000 - SEM SUBALINEA","571 | Transferências do Estado referentes a Convênios e outros Repasses vinculados à Educação","0000 | "
"Bonito de Santa Fé","Prefeitura Municipal de Bonito de Santa Fé","08 - Agosto","13210101 - Remuneração de Depósitos Bancários - Principal","363.05","0","Lançamento de receita","10000000 - Receitas Correntes","13000000 - Receita Patrimonial","13200000 - Valores Mobiliários","13210000 - Juros e Correções Monetárias","13210000 - SEM SUBALINEA","569 | Outras Transferências de Recursos do FNDE","0000 | "
"Bonito de Santa Fé","Prefeitura Municipal de Bonito de Santa Fé","08 - Agosto","13210101 - Remuneração de Depósitos Bancários - Principal","136.45","0","Lançamento de receita","10000000 - Receitas Correntes","13000000 - Receita Patrimonial","13200000 - Valores Mobiliários","13210000 - Juros e Correções Monetárias","13210000 - SEM SUBALINEA","553 | Transferências de Recursos do FNDE Referentes ao Programa Nacional de Apoio ao Transporte Escolar (PNATE) ","0000 | "
"Bonito de Santa Fé","Prefeitura Municipal de Bonito de Santa Fé","08 - Agosto","13210101 - Remuneração de Depósitos Bancários - Principal","350.71","0","Lançamento de receita","10000000 - Receitas Correntes","13000000 - Receita Patrimonial","13200000 - Valores Mobiliários","13210000 - Juros e Correções Monetárias","13210000 - SEM SUBALINEA","552 | Transferências de Recursos do FNDE Referentes ao Programa Nacional de Alimentação Escolar (PNAE)","0000 | "
"Bonito de Santa Fé","Prefeitura Municipal de Bonito de Santa Fé","08 - Agosto","13210101 - Remuneração de Depósitos Bancários - Principal","49.48","0","Lançamento de receita","10000000 - Receitas Correntes","13000000 - Receita Patrimonial","13200000 - Valores Mobiliários","13210000 - Juros e Correções Monetárias","13210000 - SEM SUBALINEA","551 | Transferências de Recursos do FNDE Referentes ao Programa Dinheiro Direto na Escola (PDDE)","0000 | "
"Bonito de Santa Fé","Prefeitura Municipal de Bonito de Santa Fé","08 - Agosto","13210101 - Remuneração de Depósitos Bancários - Principal","2105.55","0","Lançamento de receita","10000000 - Receitas Correntes","13000000 - Receita Patrimonial","13200000 - Valores Mobiliários","13210000 - Juros e Correções Monetárias","13210000 - SEM SUBALINEA","550 | Transferência do Salário-Educação","0000 | "
"Bonito de Santa Fé","Prefeitura Municipal de Bonito de Santa Fé","08 - Agosto","13210101 - Remuneração de Depósitos Bancários - Principal","23313.92","0","Lançamento de receita","10000000 - Receitas Correntes","13000000 - Receita Patrimonial","13200000 - Valores Mobiliários","13210000 - Juros e Correções Monetárias","13210000 - SEM SUBALINEA","540 | Transferências do FUNDEB - Impostos e Transferências de Impostos","0000 | "
"Bonito de Santa Fé","Prefeitura Municipal de Bonito de Santa Fé","08 - Agosto","13210101 - Remuneração de Depósitos Bancários - Principal","768.29","0","Lançamento de receita","10000000 - Receitas Correntes","13000000 - Receita Patrimonial","13200000 - Valores Mobiliários","13210000 - Juros e Correções Monetárias","13210000 - SEM SUBALINEA","501 | Outros Recursos não Vinculados","0000 | "
"Bonito de Santa Fé","Prefeitura Municipal de Bonito de Santa Fé","08 - Agosto","13210101 - Remuneração de Depósitos Bancários - Principal","716.46","0","Lançamento de receita","10000000 - Receitas Correntes","13000000 - Receita Patrimonial","13200000 - Valores Mobiliários","13210000 - Juros e Correções Monetárias","13210000 - SEM SUBALINEA","500 | Recursos não vinculados de Impostos","0000 | "
"Bonito de Santa Fé","Prefeitura Municipal de Bonito de Santa Fé","09 - Setembro","13210101 - Remuneração de Depósitos Bancários - Principal","360.55","0","Lançamento de receita","10000000 - Receitas Correntes","13000000 - Receita Patrimonial","13200000 - Valores Mobiliários","13210000 - Juros e Correções Monetárias","13210000 - SEM SUBALINEA","719 | Transferências da Política Nacional Aldir Blanc de Fomento à Cultura - Lei 14.399/2022","0000 | "
"Bonito de Santa Fé","Prefeitura Municipal de Bonito de Santa Fé","09 - Setembro","13210101 - Remuneração de Depósitos Bancários - Principal","13986.72","0","Lançamento de receita","10000000 - Receitas Correntes","13000000 - Receita Patrimonial","13200000 - Valores Mobiliários","13210000 - Juros e Correções Monetárias","13210000 - SEM SUBALINEA","706 | Transferência Especial da União ","3110 | Identificação das Transferências da União decorrentes de emendas parlamentares individuais"
"Bonito de Santa Fé","Prefeitura Municipal de Bonito de Santa Fé","09 - Setembro","13210101 - Remuneração de Depósitos Bancários - Principal","4891.38","0","Lançamento de receita","10000000 - Receitas Correntes","13000000 - Receita Patrimonial","13200000 - Valores Mobiliários","13210000 - Juros e Correções Monetárias","13210000 - SEM SUBALINEA","701 | Outras Transferências de Convênios ou Repasses dos Estados","3210 | Identificação das Transferências dos Estados decorrentes de emendas parlamentares individuais"
"Bonito de Santa Fé","Prefeitura Municipal de Bonito de Santa Fé","09 - Setembro","13210101 - Remuneração de Depósitos Bancários - Principal","613.36","0","Lançamento de receita","10000000 - Receitas Correntes","13000000 - Receita Patrimonial","13200000 - Valores Mobiliários","13210000 - Juros e Correções Monetárias","13210000 - SEM SUBALINEA","701 | Outras Transferências de Convênios ou Repasses dos Estados","0000 | "
"Bonito de Santa Fé","Prefeitura Municipal de Bonito de Santa Fé","09 - Setembro","13210101 - Remuneração de Depósitos Bancários - Principal","17931.01","0","Lançamento de receita","10000000 - Receitas Correntes","13000000 - Receita Patrimonial","13200000 - Valores Mobiliários","13210000 - Juros e Correções Monetárias","13210000 - SEM SUBALINEA","700 | Outras Transferências de Convênios ou Repasses da União","0000 | "
"Bonito de Santa Fé","Prefeitura Municipal de Bonito de Santa Fé","09 - Setembro","13210101 - Remuneração de Depósitos Bancários - Principal","613.12","0","Lançamento de receita","10000000 - Receitas Correntes","13000000 - Receita Patrimonial","13200000 - Valores Mobiliários","13210000 - Juros e Correções Monetárias","13210000 - SEM SUBALINEA","661 | Transferência de Recursos dos Fundos Estaduais de Assistência Social","0000 | "
