"Município","Unidade Gestora","Mês","Descrição","Valor Ajustado","Valor Estornado","Tipo","Categoria","Fonte","Subfonte","Alínea","Subalínea","Fonte de Recurso","CO"
"Bonito de Santa Fé","Instituto de Prev. dos Serv. Municipal Bonitense","04 - Abril","19229901 - Outras Restituições - Principal","35165.55","0","Lançamento de receita","10000000 - Receitas Correntes","19000000 - Outras Receitas Correntes","19200000 - Indenizações, Restituições e Ressarcimentos","19220000 - Restituições","19229000 - SEM SUBALINEA","802 | Recursos vinculados ao RPPS - Taxa de Administração","0000 | "
"Bonito de Santa Fé","Instituto de Prev. dos Serv. Municipal Bonitense","05 - Maio","19229901 - Outras Restituições - Principal","505149.94","0","Lançamento de receita","10000000 - Receitas Correntes","19000000 - Outras Receitas Correntes","19200000 - Indenizações, Restituições e Ressarcimentos","19220000 - Restituições","19229000 - SEM SUBALINEA","802 | Recursos vinculados ao RPPS - Taxa de Administração","0000 | "
"Bonito de Santa Fé","Instituto de Prev. dos Serv. Municipal Bonitense","06 - Junho","19229901 - Outras Restituições - Principal","38108.11","0","Lançamento de receita","10000000 - Receitas Correntes","19000000 - Outras Receitas Correntes","19200000 - Indenizações, Restituições e Ressarcimentos","19220000 - Restituições","19229000 - SEM SUBALINEA","802 | Recursos vinculados ao RPPS - Taxa de Administração","0000 | "
"Bonito de Santa Fé","Instituto de Prev. dos Serv. Municipal Bonitense","07 - Julho","19229901 - Outras Restituições - Principal","38108.11","0","Lançamento de receita","10000000 - Receitas Correntes","19000000 - Outras Receitas Correntes","19200000 - Indenizações, Restituições e Ressarcimentos","19220000 - Restituições","19229000 - SEM SUBALINEA","802 | Recursos vinculados ao RPPS - Taxa de Administração","0000 | "
"Bonito de Santa Fé","Instituto de Prev. dos Serv. Municipal Bonitense","08 - Agosto","19229901 - Outras Restituições - Principal","37646.19","0","Lançamento de receita","10000000 - Receitas Correntes","19000000 - Outras Receitas Correntes","19200000 - Indenizações, Restituições e Ressarcimentos","19220000 - Restituições","19229000 - SEM SUBALINEA","802 | Recursos vinculados ao RPPS - Taxa de Administração","0000 | "
"Bonito de Santa Fé","Instituto de Prev. dos Serv. Municipal Bonitense","09 - Setembro","19229901 - Outras Restituições - Principal","37585.18","0","Lançamento de receita","10000000 - Receitas Correntes","19000000 - Outras Receitas Correntes","19200000 - Indenizações, Restituições e Ressarcimentos","19220000 - Restituições","19229000 - SEM SUBALINEA","802 | Recursos vinculados ao RPPS - Taxa de Administração","0000 | "
"Bonito de Santa Fé","Instituto de Prev. dos Serv. Municipal Bonitense","10 - Outubro","19229901 - Outras Restituições - Principal","41212.1","0","Lançamento de receita","10000000 - Receitas Correntes","19000000 - Outras Receitas Correntes","19200000 - Indenizações, Restituições e Ressarcimentos","19220000 - Restituições","19229000 - SEM SUBALINEA","802 | Recursos vinculados ao RPPS - Taxa de Administração","0000 | "
"Bonito de Santa Fé","Instituto de Prev. dos Serv. Municipal Bonitense","11 - Novembro","19229901 - Outras Restituições - Principal","37585.18","0","Lançamento de receita","10000000 - Receitas Correntes","19000000 - Outras Receitas Correntes","19200000 - Indenizações, Restituições e Ressarcimentos","19220000 - Restituições","19229000 - SEM SUBALINEA","802 | Recursos vinculados ao RPPS - Taxa de Administração","0000 | "
"Bonito de Santa Fé","Instituto de Prev. dos Serv. Municipal Bonitense","12 - Dezembro","19229901 - Outras Restituições - Principal","-1822613.83","1996708.53","Lançamento de receita","10000000 - Receitas Correntes","19000000 - Outras Receitas Correntes","19200000 - Indenizações, Restituições e Ressarcimentos","19220000 - Restituições","19229000 - SEM SUBALINEA","802 | Recursos vinculados ao RPPS - Taxa de Administração","0000 | "
"Bonito de Santa Fé","Instituto de Prev. dos Serv. Municipal Bonitense","12 - Dezembro","19990301 - Compensações Financeiras entre o Regime Geral e os Regimes Próprios de Previdência e Sistema de Proteção Social - Principal","1996708.53","0","Lançamento de receita","10000000 - Receitas Correntes","19000000 - Outras Receitas Correntes","19900000 - Demais Receitas Correntes","19990000 - Outras Receitas Correntes","19990000 - SEM SUBALINEA","802 | Recursos vinculados ao RPPS - Taxa de Administração","0000 | "
"Bonito de Santa Fé","Instituto de Prev. dos Serv. Municipal Bonitense","01 - Janeiro","72150211 - CPSSS Patronal - Servidor Civil - Principal","344565.3","0","Lançamento de receita","70000000 - Receitas Correntes","72000000 - Contribuições","72100000 - Contribuições Sociais","72150000 - Contribuição para o Plano de Seguridade Social do Servidor Público - CPSSS","72150000 - SEM SUBALINEA","800 | Recursos vinculados ao RPPS - Fundo em Capitalização (Plano Previdenciário)","1111 | Benefícios previdenciários - Poder Executivo – Fundo em Capitalização (Plano Previdenciário)"
"Bonito de Santa Fé","Instituto de Prev. dos Serv. Municipal Bonitense","02 - Fevereiro","72150211 - CPSSS Patronal - Servidor Civil - Principal","347680.76","0","Lançamento de receita","70000000 - Receitas Correntes","72000000 - Contribuições","72100000 - Contribuições Sociais","72150000 - Contribuição para o Plano de Seguridade Social do Servidor Público - CPSSS","72150000 - SEM SUBALINEA","800 | Recursos vinculados ao RPPS - Fundo em Capitalização (Plano Previdenciário)","1111 | Benefícios previdenciários - Poder Executivo – Fundo em Capitalização (Plano Previdenciário)"
"Bonito de Santa Fé","Instituto de Prev. dos Serv. Municipal Bonitense","03 - Março","72150211 - CPSSS Patronal - Servidor Civil - Principal","357810.96","0","Lançamento de receita","70000000 - Receitas Correntes","72000000 - Contribuições","72100000 - Contribuições Sociais","72150000 - Contribuição para o Plano de Seguridade Social do Servidor Público - CPSSS","72150000 - SEM SUBALINEA","800 | Recursos vinculados ao RPPS - Fundo em Capitalização (Plano Previdenciário)","1111 | Benefícios previdenciários - Poder Executivo – Fundo em Capitalização (Plano Previdenciário)"
"Bonito de Santa Fé","Instituto de Prev. dos Serv. Municipal Bonitense","04 - Abril","72150211 - CPSSS Patronal - Servidor Civil - Principal","356844.6","0","Lançamento de receita","70000000 - Receitas Correntes","72000000 - Contribuições","72100000 - Contribuições Sociais","72150000 - Contribuição para o Plano de Seguridade Social do Servidor Público - CPSSS","72150000 - SEM SUBALINEA","800 | Recursos vinculados ao RPPS - Fundo em Capitalização (Plano Previdenciário)","1111 | Benefícios previdenciários - Poder Executivo – Fundo em Capitalização (Plano Previdenciário)"
