"Município","Unidade Gestora","Ano","Nº da Conta","Tipo da Conta","Descrição da Conta","Código do Banco","Nome do Banco","Nº da Agência","Extrato","Débito","Crédito","Conciliado","no_key","Extrato","Mês/Ano"
"Curral de Cima","Prefeitura Municipal de Curral de Cima","2026","0000000381535","Conta Investimento - Fundo de Investimento","PM CURRAL DE CIMA BRASIL CARINHOSO INV                      ","001","BCO DO BRASIL S.A.","00944X","0","0","0","0","01612372000131","Baixar","052026"
"Curral de Cima","Prefeitura Municipal de Curral de Cima","2026","0000000381535","Conta Corrente","PM CURRAL DE CIMA BRASIL CARINHOSO CC                       ","001","BCO DO BRASIL S.A.","00944X","40.19","0","0","40.19","01612372000131","Baixar","052026"
"Curral de Cima","Prefeitura Municipal de Curral de Cima","2026","0000000371505","Conta Investimento - Fundo de Investimento","FMS INVEST SUS APL                                          ","001","BCO DO BRASIL S.A.","00944X","0.77","0","0","0.77","01612372000131","Baixar","052026"
"Curral de Cima","Prefeitura Municipal de Curral de Cima","2026","0000000371505","Conta Corrente","FMS INVEST SUS CC                                           ","001","BCO DO BRASIL S.A.","00944X","0","0","0","0","01612372000131","Baixar","052026"
"Curral de Cima","Prefeitura Municipal de Curral de Cima","2026","0000000371165","Conta Investimento - Fundo de Investimento","FMS CUSTEIO SUS APL                                         ","001","BCO DO BRASIL S.A.","00944X","5464.75","0","0","5464.75","01612372000131","Baixar","052026"
"Curral de Cima","Prefeitura Municipal de Curral de Cima","2026","0000000371165","Conta Corrente","FMS CUSTEIO SUS CC                                          ","001","BCO DO BRASIL S.A.","00944X","0","0","0","0","01612372000131","Baixar","052026"
"Curral de Cima","Prefeitura Municipal de Curral de Cima","2026","0000000370223","Conta Investimento - Fundo de Investimento","ALIMENTAÇÃO ESCOLAR APL                                     ","001","BCO DO BRASIL S.A.","00944X","93451.41","0","0","93451.41","01612372000131","Baixar","052026"
"Curral de Cima","Prefeitura Municipal de Curral de Cima","2026","0000000370223","Conta Corrente","ALIMENTAÇÃO ESCOLAR CC                                      ","001","BCO DO BRASIL S.A.","00944X","0","0","0","0","01612372000131","Baixar","052026"
"Curral de Cima","Prefeitura Municipal de Curral de Cima","2026","0000000369284","Conta Investimento - Fundo de Investimento","FMAS - INV                                                  ","001","BCO DO BRASIL S.A.","00944X","98.42","0","0","98.42","01612372000131","Baixar","052026"
"Curral de Cima","Prefeitura Municipal de Curral de Cima","2026","0000000369284","Conta Corrente","FMAS CC                                                     ","001","BCO DO BRASIL S.A.","00944X","0","0","0","0","01612372000131","Baixar","052026"
"Curral de Cima","Prefeitura Municipal de Curral de Cima","2026","0000000368369","Conta Corrente","CONVÊNIO EST. EDU. CC                                       ","237","BCO BRADESCO S.A.","020090","13593.07","0","0","13593.07","01612372000131","Baixar","052026"
"Curral de Cima","Prefeitura Municipal de Curral de Cima","2026","0000000364355","Conta Investimento - Fundo de Investimento","BPC NA ESCOLA APL                                           ","001","BCO DO BRASIL S.A.","00944X","74.32","0","0","74.32","01612372000131","Baixar","052026"
"Curral de Cima","Prefeitura Municipal de Curral de Cima","2026","0000000364355","Conta Corrente","BPC NA ESCOLA CC                                            ","001","BCO DO BRASIL S.A.","00944X","0","0","0","0","01612372000131","Baixar","052026"
"Curral de Cima","Prefeitura Municipal de Curral de Cima","2026","0000000363324","Conta Investimento - Fundo de Investimento","CRIANÇA FELIZ - APLICAÇÃO                                   ","001","BCO DO BRASIL S.A.","009447","17210.93","0","0","17210.93","01612372000131","Baixar","052026"
"Curral de Cima","Prefeitura Municipal de Curral de Cima","2026","0000000363324","Conta Corrente","CRIANÇA FELIZ - CC                                          ","001","BCO DO BRASIL S.A.","00944X","0","0","0","0","01612372000131","Baixar","052026"
"Curral de Cima","Prefeitura Municipal de Curral de Cima","2026","0000000360902","Conta Investimento - Outras Aplicações Financeiras de Liquidez Imediata","FNS CONVENENTE APL                                          ","001","BCO DO BRASIL S.A.","00944X","15.42","0","0","15.42","01612372000131","Baixar","052026"
"Curral de Cima","Prefeitura Municipal de Curral de Cima","2026","0000000360902","Conta Corrente","FNSCONVENENTE                                               ","001","BCO DO BRASIL S.A.","00944X","0","0","0","0","01612372000131","Baixar","052026"
"Curral de Cima","Prefeitura Municipal de Curral de Cima","2026","0000000358924","Conta Investimento - Fundo de Investimento","BASICO PDDE  - APLICAÇÃO                                    ","001","BCO DO BRASIL S.A.","00944X","6713.72","0","0","6713.72","01612372000131","Baixar","052026"
"Curral de Cima","Prefeitura Municipal de Curral de Cima","2026","0000000358924","Conta Corrente","BASICO - PDDE CONTA CORRENTE                                ","104","CAIXA ECONOMICA FEDERAL","00944X","0","0","0","0","01612372000131","Baixar","052026"
"Curral de Cima","Prefeitura Municipal de Curral de Cima","2026","0000000357693","Conta Investimento - Fundo de Investimento","COMP. FIN. EXP. DE REC. MIN - INVESTIMENTO                  ","001","BCO DO BRASIL S.A.","00944X","338.81","0","0","338.81","01612372000131","Baixar","052026"
"Curral de Cima","Prefeitura Municipal de Curral de Cima","2026","0000000357693","Conta Corrente","COMP. FIN. EXP. DE REC. MIN - CONTA CORRENTE                ","001","BCO DO BRASIL S.A.","00944X","0","0","0","0","01612372000131","Baixar","052026"
"Curral de Cima","Prefeitura Municipal de Curral de Cima","2026","0000000352191","Conta Investimento - Outras Aplicações Financeiras de Liquidez Imediata","35210-1 COV. 462/2015 REF. DE ESC                           ","001","BCO DO BRASIL S.A.","00944X","862.3","0","0","862.3","01612372000131","Baixar","052026"
"Curral de Cima","Prefeitura Municipal de Curral de Cima","2026","0000000352101","Conta Corrente","CONV. 462/2015 - REF. DE ESC. - CONTA CORRENTE              ","001","BCO DO BRASIL S.A.","00944X","0","0","0","0","01612372000131","Baixar","052026"
"Curral de Cima","Prefeitura Municipal de Curral de Cima","2026","0000000351261","Conta Investimento - Fundo de Investimento","PSB FNAS - APLICAÇÃO                                        ","001","BCO DO BRASIL S.A.","00944X","18731.18","0","0","18731.18","01612372000131","Baixar","052026"
"Curral de Cima","Prefeitura Municipal de Curral de Cima","2026","0000000351261","Conta Corrente","PSB FNAS - CONTA CORRENTE                                   ","001","BCO DO BRASIL S.A.","00944X","0","3790","0","3790","01612372000131","Baixar","052026"
"Curral de Cima","Prefeitura Municipal de Curral de Cima","2026","0000000351229","Conta Investimento - Fundo de Investimento","GSUAS - APLICAÇÃO                                           ","001","BCO DO BRASIL S.A.","00944X","10.96","0","0","10.96","01612372000131","Baixar","052026"
"Curral de Cima","Prefeitura Municipal de Curral de Cima","2026","0000000351229","Conta Corrente","GSUAS - CONTA CORRENTE                                      ","001","BCO DO BRASIL S.A.","00944X","0","0","0","0","01612372000131","Baixar","052026"
"Curral de Cima","Prefeitura Municipal de Curral de Cima","2026","0000000351172","Conta Investimento - Fundo de Investimento","GFB FNAS - APLICAÇÃO                                        ","001","BCO DO BRASIL S.A.","00944X","6796.6","0","0","6796.6","01612372000131","Baixar","052026"
"Curral de Cima","Prefeitura Municipal de Curral de Cima","2026","0000000351172","Conta Corrente","GBF FNAS - CONTA CORRENTE                                   ","001","BCO DO BRASIL S.A.","00944X","0","0","0","0","01612372000131","Baixar","052026"
"Curral de Cima","Prefeitura Municipal de Curral de Cima","2026","0000000350672","Conta Investimento - Fundo de Investimento","FUNDO M A SOCIAL - INV                                      ","001","BCO DO BRASIL S.A.","00944X","7547.69","0","0","7547.69","01612372000131","Baixar","052026"
"Curral de Cima","Prefeitura Municipal de Curral de Cima","2026","0000000350672","Conta Corrente","FMAS CC                                                     ","001","BCO DO BRASIL S.A.","00944X","0","0","0","0","01612372000131","Baixar","052026"
"Curral de Cima","Prefeitura Municipal de Curral de Cima","2026","0000000348368","Conta Investimento - Fundo de Investimento","FNS INCEO - APLICAÇÃO                                       ","001","BCO DO BRASIL S.A.","00944X","10.72","0","0","10.72","01612372000131","Baixar","052026"
"Curral de Cima","Prefeitura Municipal de Curral de Cima","2026","0000000348368","Conta Corrente","FNS INCEO - CONTA CORRENTE                                  ","001","BCO DO BRASIL S.A.","00944X","0","0","0","0","01612372000131","Baixar","052026"
"Curral de Cima","Prefeitura Municipal de Curral de Cima","2026","0000000348309","Conta Investimento - Fundo de Investimento","FNS BLGES - APLICAÇÃO                                       ","001","BCO DO BRASIL S.A.","00944X","28.84","0","0","28.84","01612372000131","Baixar","052026"
"Curral de Cima","Prefeitura Municipal de Curral de Cima","2026","0000000348309","Conta Corrente","FNS - BLGES - CONTA CORRENTE                                ","001","BCO DO BRASIL S.A.","00944X","0","0","0","0","01612372000131","Baixar","052026"
"Curral de Cima","Prefeitura Municipal de Curral de Cima","2026","0000000328286","Conta Investimento - Fundo de Investimento","ASPS-LC141/FMS - APLICAÇÃO                                  ","001","BCO DO BRASIL S.A.","00944X","611.99","0","0","611.99","01612372000131","Baixar","052026"
"Curral de Cima","Prefeitura Municipal de Curral de Cima","2026","0000000328286","Conta Corrente","ASPS-LC141/FMS 250527PB - CONTA CORRENTE                    ","001","BCO DO BRASIL S.A.","00944X","0","0","0","0","01612372000131","Baixar","052026"
"Curral de Cima","Prefeitura Municipal de Curral de Cima","2026","0000000205486","Conta Investimento - Fundo de Investimento","SNA - APLICAÇÃO                                             ","001","BCO DO BRASIL S.A.","00944X","60.83","0","0","60.83","01612372000131","Baixar","052026"
"Curral de Cima","Prefeitura Municipal de Curral de Cima","2026","0000000205486","Conta Corrente","SNA - CONTA CORRENTE                                        ","001","BCO DO BRASIL S.A.","000944","0","0","0","0","01612372000131","Baixar","052026"
"Curral de Cima","Prefeitura Municipal de Curral de Cima","2026","0000000202118","Conta Investimento - Fundo de Investimento","FUNDEB - APLICAÇÃO                                          ","001","BCO DO BRASIL S.A.","00944X","0","0","0","0","01612372000131","Baixar","052026"
"Curral de Cima","Prefeitura Municipal de Curral de Cima","2026","0000000202118","Conta Corrente","FUNDEB - CONTA CORRENTE                                     ","001","BCO DO BRASIL S.A.","000944","0","0","0","0","01612372000131","Baixar","052026"
"Curral de Cima","Prefeitura Municipal de Curral de Cima","2026","0000000191507","Conta Investimento - Fundo de Investimento","CONCURSO PUBLICO - INV                                      ","001","BCO DO BRASIL S.A.","024600","0","0","0","0","01612372000131","Baixar","052026"
"Curral de Cima","Prefeitura Municipal de Curral de Cima","2026","0000000191507","Conta Corrente","CONCURSO PUBLICO - CC                                       ","001","BCO DO BRASIL S.A.","024600","0","0","0","0","01612372000131","Baixar","052026"
"Curral de Cima","Prefeitura Municipal de Curral de Cima","2026","0000000175919","Conta Investimento - Fundo de Investimento","FMS - APLICAÇÃO                                             ","001","BCO DO BRASIL S.A.","00944X","18.29","0","0","18.29","01612372000131","Baixar","052026"
"Curral de Cima","Prefeitura Municipal de Curral de Cima","2026","0000000175919","Conta Corrente","FMS - CONTA CORRENTE                                        ","001","BCO DO BRASIL S.A.","00944X","0","13558.58","0","13558.58","01612372000131","Baixar","052026"
"Curral de Cima","Prefeitura Municipal de Curral de Cima","2026","0000000175404","Conta Investimento - Fundo de Investimento","TRIBUTOS - APLICAÇÃO                                        ","001","BCO DO BRASIL S.A.","00944X","1354.97","0","0","1354.97","01612372000131","Baixar","052026"
"Curral de Cima","Prefeitura Municipal de Curral de Cima","2026","0000000175404","Conta Corrente","TRIBUTOS - CONTA CORRENTE                                   ","001","BCO DO BRASIL S.A.","000944","0","3466","0","3466","01612372000131","Baixar","052026"
"Curral de Cima","Prefeitura Municipal de Curral de Cima","2026","0000000175390","Conta Investimento - Fundo de Investimento","MDE - APLICAÇÃO                                             ","001","BCO DO BRASIL S.A.","00944X","5376.8","0","0","5376.8","01612372000131","Baixar","052026"
"Curral de Cima","Prefeitura Municipal de Curral de Cima","2026","0000000175390","Conta Corrente","MDE - CONTA CORRENTE                                        ","001","BCO DO BRASIL S.A.","000944","0","6721.2","0","6721.2","01612372000131","Baixar","052026"
"Curral de Cima","Prefeitura Municipal de Curral de Cima","2026","000000017517X","Conta Investimento - Fundo de Investimento","FPM - APLICAÇÃO                                             ","001","BCO DO BRASIL S.A.","00944X","1031.22","0","0","1031.22","01612372000131","Baixar","052026"
"Curral de Cima","Prefeitura Municipal de Curral de Cima","2026","000000017517X","Conta Corrente","F.P.M - CONTA CORRENTE                                      ","001","BCO DO BRASIL S.A.","000944","0","239513.79","26016.32","213497.47","01612372000131","Baixar","052026"
"Curral de Cima","Prefeitura Municipal de Curral de Cima","2026","0000000145017","Conta Investimento - Fundo de Investimento","CIDE - APLICAÇÃO                                            ","001","BCO DO BRASIL S.A.","00944X","52.56","0","0","52.56","01612372000131","Baixar","052026"
"Curral de Cima","Prefeitura Municipal de Curral de Cima","2026","0000000145017","Conta Corrente","CIDE - CONTA CORRENTE                                       ","001","BCO DO BRASIL S.A.","000944","0","0","0","0","01612372000131","Baixar","052026"
"Curral de Cima","Prefeitura Municipal de Curral de Cima","2026","0000000142891","Conta Investimento - Fundo de Investimento","PM CURRAL DE CIMA - PNAT APLICAÇÃO                          ","001","BCO DO BRASIL S.A.","00944X","486.36","0","0","486.36","01612372000131","Baixar","052026"
"Curral de Cima","Prefeitura Municipal de Curral de Cima","2026","0000000142891","Conta Corrente","PROG. NAC. DE TRANS/PNAT. - CONTA CORRENTE                  ","001","BCO DO BRASIL S.A.","00944X","0","3185","0","3185","01612372000131","Baixar","052026"
"Curral de Cima","Prefeitura Municipal de Curral de Cima","2026","0000000141623","Conta Investimento - Fundo de Investimento","CEX - APLICAÇÃO                                             ","001","BCO DO BRASIL S.A.","00944X","122.56","0","0","122.56","01612372000131","Baixar","052026"
"Curral de Cima","Prefeitura Municipal de Curral de Cima","2026","0000000141623","Conta Corrente","CEX - CONTA CORRENTE                                        ","001","BCO DO BRASIL S.A.","00944X","0","0","0","0","01612372000131","Baixar","052026"
"Curral de Cima","Prefeitura Municipal de Curral de Cima","2026","0000000141267","Conta Investimento - Fundo de Investimento","QSE - APLICAÇÃO                                             ","001","BCO DO BRASIL S.A.","00944X","26.15","0","0","26.15","01612372000131","Baixar","052026"
"Curral de Cima","Prefeitura Municipal de Curral de Cima","2026","0000000141267","Conta Corrente","QSE - CONTA CORRENTE                                        ","001","BCO DO BRASIL S.A.","000944","0","0","0","0","01612372000131","Baixar","052026"
"Curral de Cima","Prefeitura Municipal de Curral de Cima","2026","0000000113018","Conta Investimento - Fundo de Investimento","IPVA REPASSE - APLICAÇÃO                                    ","001","BCO DO BRASIL S.A.","00944X","45","0","0","45","01612372000131","Baixar","052026"
"Curral de Cima","Prefeitura Municipal de Curral de Cima","2026","0000000113018","Conta Corrente","IPVA - CONTA CORRENTE                                       ","001","BCO DO BRASIL S.A.","000944","0","0","0","0","01612372000131","Baixar","052026"
"Curral de Cima","Prefeitura Municipal de Curral de Cima","2026","0000000112984","Conta Investimento - Fundo de Investimento","ICMS REPASSE - APLICAÇÃO                                    ","001","BCO DO BRASIL S.A.","00944X","87.56","0","0","87.56","01612372000131","Baixar","052026"
"Curral de Cima","Prefeitura Municipal de Curral de Cima","2026","0000000112984","Conta Corrente","ICMS ESTADUAL - CONTA CORRENTE                              ","001","BCO DO BRASIL S.A.","000944","0","3405.64","0","3405.64","01612372000131","Baixar","052026"
"Curral de Cima","Prefeitura Municipal de Curral de Cima","2026","0000000103608","Conta Investimento - Outras Aplicações Financeiras de Liquidez Imediata","10360-8 FOPAG                                               ","001","BCO DO BRASIL S.A.","00944X","1.76","0","0","1.76","01612372000131","Baixar","052026"
"Curral de Cima","Prefeitura Municipal de Curral de Cima","2026","0000000103608","Conta Corrente - Fopag","FOPAG                                                       ","001","BCO DO BRASIL S.A.","00944X","0","53.08","0","53.08","01612372000131","Baixar","052026"
"Curral de Cima","Prefeitura Municipal de Curral de Cima","2026","0000000064025","Conta Investimento - Fundo de Investimento","PDDE - APLICAÇÃO                                            ","001","BCO DO BRASIL S.A.","00944X","1.21","0","0","1.21","01612372000131","Baixar","052026"
"Curral de Cima","Prefeitura Municipal de Curral de Cima","2026","0000000064025","Conta Corrente","PDDE - CONTA CORRENTE                                       ","001","BCO DO BRASIL S.A.","000944","0","0","0","0","01612372000131","Baixar","052026"
"Curral de Cima","Prefeitura Municipal de Curral de Cima","2026","0000000054682","Conta Investimento - Outras Aplicações Financeiras de Liquidez Imediata","CONTA ITR - APLICAÇÃO                                       ","001","BCO DO BRASIL S.A.","00944X","189.59","0","0","189.59","01612372000131","Baixar","052026"
"Curral de Cima","Prefeitura Municipal de Curral de Cima","2026","0000000054682","Conta Corrente","I.T.R. - CONTA CORRENTE                                     ","001","BCO DO BRASIL S.A.","000944","0","0","0","0","01612372000131","Baixar","052026"
"Curral de Cima","Prefeitura Municipal de Curral de Cima","2026","0000000054666","Conta Investimento - Outras Aplicações Financeiras de Liquidez Imediata","FUNDO ESPECIAL - APLICAÇÃO                                  ","001","BCO DO BRASIL S.A.","00944X","67.32","0","0","67.32","01612372000131","Baixar","052026"
"Curral de Cima","Prefeitura Municipal de Curral de Cima","2026","0000000054666","Conta Corrente","FEP - CONTA CORRENTE                                        ","001","BCO DO BRASIL S.A.","000944","0","0","0","0","01612372000131","Baixar","052026"
"Curral de Cima","Prefeitura Municipal de Curral de Cima","2026","0000000000000","Conta Corrente","Tesouraria - CAIXA                                          ","000","Conta Caixa","000000","0","0","0","0","01612372000131","Baixar","052026"
