"Município","Unidade Gestora","Ano","Nº da Conta","Tipo da Conta","Descrição da Conta","Código do Banco","Nome do Banco","Nº da Agência","Extrato","Débito","Crédito","Conciliado","no_key","Extrato","Mês/Ano"
"São José de Princesa","Prefeitura Municipal de São José de Princesa","2026","0000000126349","Conta Investimento - CDB","C/CDB BB 12.634-9-DIVERSOS- APLICAÇÃO                       ","001","BCO DO BRASIL S.A.","008672","6909.54","0","0","6909.54","01612684000145","Baixar","052026"
"São José de Princesa","Prefeitura Municipal de São José de Princesa","2026","0000000126349","Conta Corrente","BB C/C - 12.634-9 - DIVERSOS                                ","001","BCO DO BRASIL S.A.","008672","0","0","6687.29","-6687.29","01612684000145","Baixar","052026"
"São José de Princesa","Prefeitura Municipal de São José de Princesa","2026","0000000126330","Conta Investimento - CDB","C/CDB BB 12.633-0-ITR-APLICAÇÃO                             ","001","BCO DO BRASIL S.A.","008672","54.79","0","0","54.79","01612684000145","Baixar","052026"
"São José de Princesa","Prefeitura Municipal de São José de Princesa","2026","0000000126330","Conta Corrente","BB C/C - 12.633-0 - ITR                                     ","001","BCO DO BRASIL S.A.","008672","0","0","0","0","01612684000145","Baixar","052026"
"São José de Princesa","Prefeitura Municipal de São José de Princesa","2026","0000000126322","Conta Investimento - Fundo de Investimento","C/CDB BB 12.632-2-FUNDO ESPECIAL - APLICAÇÃO                ","001","BCO DO BRASIL S.A.","008672","32252.81","0","0","32252.81","01612684000145","Baixar","052026"
"São José de Princesa","Prefeitura Municipal de São José de Princesa","2026","0000000126322","Conta Corrente","BB C/C - 12.632-2 - FUNDO ESPECIAL                          ","001","BCO DO BRASIL S.A.","008672","0","0","0","0","01612684000145","Baixar","052026"
"São José de Princesa","Prefeitura Municipal de São José de Princesa","2026","0000000118540","Conta Investimento - CDB","C/CDB BB 11.854-0-CID - APLICAÇÃO                           ","001","BCO DO BRASIL S.A.","008672","1829.58","0","0","1829.58","01612684000145","Baixar","052026"
"São José de Princesa","Prefeitura Municipal de São José de Princesa","2026","0000000118540","Conta Corrente","BB C/C - 11.854-0 - CID                                     ","001","BCO DO BRASIL S.A.","008672","0","0","0","0","01612684000145","Baixar","052026"
"São José de Princesa","Prefeitura Municipal de São José de Princesa","2026","0000000114383","Conta Investimento - CDB","C/CDB BB 11.438-3-SALARIO EDUCAÇÃO - APLICAÇÃO              ","001","BCO DO BRASIL S.A.","008672","4274.13","0","0","4274.13","01612684000145","Baixar","052026"
"São José de Princesa","Prefeitura Municipal de São José de Princesa","2026","0000000114383","Conta Corrente","BB C/C - 11.438-3 - SALÁRIO EDUCAÇÃO                        ","001","BCO DO BRASIL S.A.","008672","0","0","0","0","01612684000145","Baixar","052026"
"São José de Princesa","Prefeitura Municipal de São José de Princesa","2026","0000000083615","Conta Investimento - CDB","C/CDB BB 8.361-5-PMS JOSÉ DE PRINCESA-GUIAS-APLICA          ","001","BCO DO BRASIL S.A.","008672","1514.07","0","0","1514.07","01612684000145","Baixar","052026"
"São José de Princesa","Prefeitura Municipal de São José de Princesa","2026","0000000083615","Conta Corrente","BB C/C - 8.361-5 - PMSJOSE DE PRINCESA - GUIAS              ","001","BCO DO BRASIL S.A.","008672","0","0","0","0","01612684000145","Baixar","052026"
"São José de Princesa","Prefeitura Municipal de São José de Princesa","2026","0000000083607","Conta Investimento - CDB","C/CDB BB 8.360-7-ICMS ESTADUAL-APLICAÇÃO                    ","001","BCO DO BRASIL S.A.","008372","296.27","0","0","296.27","01612684000145","Baixar","052026"
"São José de Princesa","Prefeitura Municipal de São José de Princesa","2026","0000000083607","Conta Corrente","BB C/C - 8.360-7 - ICMS ESTADUAL                            ","001","BCO DO BRASIL S.A.","008672","0","0","0","0","01612684000145","Baixar","052026"
"São José de Princesa","Prefeitura Municipal de São José de Princesa","2026","0000000000000","Conta Corrente","Tesouraria - CAIXA                                          ","000","Conta Caixa","000000","5541.91","0","0","5541.91","01612684000145","Baixar","052026"
"São José de Princesa","Fundo Municipal de São José de Princesa","2026","0000006240057","Conta Corrente","CEF C/C 624.005-7 PISO ENFERMAGE                            ","104","CAIXA ECONOMICA FEDERAL","049220","1857.04","0","0","1857.04","10460712000147","Baixar","052026"
"São José de Princesa","Fundo Municipal de São José de Princesa","2026","0000006240014","Conta Corrente","CEF C/C 624.001-4 FMS CT SUS CUSTEIO                        ","104","CAIXA ECONOMICA FEDERAL","049220","648.13","26604.76","0","27252.89","10460712000147","Baixar","052026"
"São José de Princesa","Fundo Municipal de São José de Princesa","2026","000000032244X","Conta Investimento - Fundo de Investimento","BB C/A 32.244-X EMENDA-INCREMENTO TEMPORÁRIO AO CU          ","001","BCO DO BRASIL S.A.","008672","33823.22","0","0","33823.22","10460712000147","Baixar","052026"
"São José de Princesa","Fundo Municipal de São José de Princesa","2026","000000032244X","Conta Corrente","BB C/C 32.244-X EMENDA-INCREMENTO TEMPORÁRIO AO CU          ","001","BCO DO BRASIL S.A.","008672","0","0","0","0","10460712000147","Baixar","052026"
"São José de Princesa","Fundo Municipal de São José de Princesa","2026","0000000322024","Conta Investimento - Fundo de Investimento","BB C/A 32.202-4 EMENDA INCREMENTO MAC                       ","001","BCO DO BRASIL S.A.","008672","136234.54","0","0","136234.54","10460712000147","Baixar","052026"
"São José de Princesa","Fundo Municipal de São José de Princesa","2026","0000000322024","Conta Corrente","BB C/C 32.202-4 EMENDA INCREMENTO MAC                       ","001","BCO DO BRASIL S.A.","008672","0","0","0","0","10460712000147","Baixar","052026"
"São José de Princesa","Fundo Municipal de São José de Princesa","2026","0000000321966","Conta Investimento - Fundo de Investimento","BB C/A 32196-6 - EMENDA PARLAMENTAR INVESTIMENTO            ","001","BCO DO BRASIL S.A.","008672","29341.98","0","0","29341.98","10460712000147","Baixar","052026"
"São José de Princesa","Fundo Municipal de São José de Princesa","2026","0000000321966","Conta Corrente","BB C/C 32196-6 - EMENDA PARLAMENTAR INVESTIMENTO            ","001","BCO DO BRASIL S.A.","008672","0","0","0","0","10460712000147","Baixar","052026"
"São José de Princesa","Fundo Municipal de São José de Princesa","2026","0000000319074","Conta Investimento - Fundo de Investimento","BB C/A 31.907-4-EMENDA PARLARMENTAR CUSTEIO 271200          ","001","BCO DO BRASIL S.A.","008672","289266.57","0","0","289266.57","10460712000147","Baixar","052026"
"São José de Princesa","Fundo Municipal de São José de Princesa","2026","0000000319074","Conta Corrente","BB C/C 31.907-4-EMENDA PARLARMENTAR CUSTEIO 271200          ","001","BCO DO BRASIL S.A.","008672","0","0","0","0","10460712000147","Baixar","052026"
"São José de Princesa","Fundo Municipal de São José de Princesa","2026","0000000319066","Conta Investimento - Fundo de Investimento","BB C/A 31906-6-EMENDA PARLARMENTAR CUSTEIO 4088001          ","001","BCO DO BRASIL S.A.","008672","214378.73","0","0","214378.73","10460712000147","Baixar","052026"
"São José de Princesa","Fundo Municipal de São José de Princesa","2026","0000000319066","Conta Corrente","BB C/C 31906-6-EMENDA PARLARMENTAR CUSTEIO 4088001          ","001","BCO DO BRASIL S.A.","008672","0","0","0","0","10460712000147","Baixar","052026"
"São José de Princesa","Fundo Municipal de São José de Princesa","2026","0000000319058","Conta Investimento - Fundo de Investimento","BB C/A 31.905-8-EMENDA PARLARMENTAR CUSTEIO 271500          ","001","BCO DO BRASIL S.A.","008672","417643.02","0","0","417643.02","10460712000147","Baixar","052026"
"São José de Princesa","Fundo Municipal de São José de Princesa","2026","0000000319058","Conta Corrente","BB C/C 31.905-8-EMENDA PARLARMENTAR CUSTEIO 271500          ","001","BCO DO BRASIL S.A.","008672","0","0","0","0","10460712000147","Baixar","052026"
"São José de Princesa","Fundo Municipal de São José de Princesa","2026","0000000318574","Conta Investimento - Fundo de Investimento","BB C/A 31.857-4 EMENDA PARLAMENTAR-272-2025-INVEST          ","001","BCO DO BRASIL S.A.","008672","0","0","0","0","10460712000147","Baixar","052026"
"São José de Princesa","Fundo Municipal de São José de Princesa","2026","0000000318574","Conta Corrente","BB C/C 31.857-4 EMENDA PARLAMENTAR-272-2025-INVEST          ","001","BCO DO BRASIL S.A.","008672","0","0","0","0","10460712000147","Baixar","052026"
"São José de Princesa","Fundo Municipal de São José de Princesa","2026","0000000318566","Conta Investimento - Fundo de Investimento","BB C/A 31.856-6 E 2322025 SEDAM-EM PARLAMENTAR-CUS          ","001","BCO DO BRASIL S.A.","008672","2058.2","0","0","2058.2","10460712000147","Baixar","052026"
"São José de Princesa","Fundo Municipal de São José de Princesa","2026","0000000318566","Conta Corrente","BB C/C 31.856-6 E 232 2025 SEDAM-EMENDA PARLAMENTA          ","001","BCO DO BRASIL S.A.","008672","0","0","0","0","10460712000147","Baixar","052026"
"São José de Princesa","Fundo Municipal de São José de Princesa","2026","0000000318337","Conta Investimento - Fundo de Investimento","BB C/A 31.833-7- PB 251455 FMS EMENDA                       ","001","BCO DO BRASIL S.A.","008672","0","0","0","0","10460712000147","Baixar","052026"
"São José de Princesa","Fundo Municipal de São José de Princesa","2026","0000000318337","Conta Corrente","BB C/C 31.833-7- PB 251455 FMS EMENDA                       ","001","BCO DO BRASIL S.A.","008672","0","0","0","0","10460712000147","Baixar","052026"
"São José de Princesa","Fundo Municipal de São José de Princesa","2026","0000000301116","Conta Corrente","BB C/C 30.111-6 -TRANSFERÊNCIA ESPECIAL GOV PB 455          ","001","BCO DO BRASIL S.A.","008672","571.64","0","0","571.64","10460712000147","Baixar","052026"
"São José de Princesa","Fundo Municipal de São José de Princesa","2026","0000000301108","Conta Corrente","BB C/C 30.110-8 - TRANSFERÊNCIA ESPECIAL GOV PB 45          ","001","BCO DO BRASIL S.A.","008672","2443.53","0","0","2443.53","10460712000147","Baixar","052026"
"São José de Princesa","Fundo Municipal de São José de Princesa","2026","0000000300993","Conta Corrente","BB C/C 30.099-3 -  PISO DE ENFERMAGEM                       ","001","BCO DO BRASIL S.A.","008672","35414.31","0","0","35414.31","10460712000147","Baixar","052026"
"São José de Princesa","Fundo Municipal de São José de Princesa","2026","0000000300985","Conta Investimento - Fundo de Investimento","BB C/A 30.098-5 FMS INVESTIMENTO SUS-APLICAÇÃO              ","001","BCO DO BRASIL S.A.","008672","572461.16","0","0","572461.16","10460712000147","Baixar","052026"
"São José de Princesa","Fundo Municipal de São José de Princesa","2026","0000000300985","Conta Corrente","BB C/C 30.098-5 FMS INVESTIMENTO SUS                        ","001","BCO DO BRASIL S.A.","008672","0","0","0.1","-0.1","10460712000147","Baixar","052026"
"São José de Princesa","Fundo Municipal de São José de Princesa","2026","0000000300977","Conta Investimento - Fundo de Investimento","BB C/A 30.097-7 - CONTA SUS CUSTEIO BANCO DO BRASI          ","001","BCO DO BRASIL S.A.","008672","287351.03","0","0","287351.03","10460712000147","Baixar","052026"
"São José de Princesa","Fundo Municipal de São José de Princesa","2026","0000000300977","Conta Corrente","BB C/C 30.097-7 - CONTA SUS CUSTEIO BANCO DO BRASI          ","001","BCO DO BRASIL S.A.","008672","0","6982.96","0","6982.96","10460712000147","Baixar","052026"
"São José de Princesa","Fundo Municipal de São José de Princesa","2026","0000000266345","Conta Corrente","BB C/C 26.634-5 FMS LC 173/2020 INCISO I                    ","001","BCO DO BRASIL S.A.","008672","37.1","0","0","37.1","10460712000147","Baixar","052026"
"São José de Princesa","Fundo Municipal de São José de Princesa","2026","0000000247049","Conta Corrente","BB C-C 24.704-9 - AQUIS. VEICULO/CONSULTORIO ODONT          ","001","BCO DO BRASIL S.A.","008672","247.8","0","0","247.8","10460712000147","Baixar","052026"
"São José de Princesa","Fundo Municipal de São José de Princesa","2026","0000000246670","Conta Corrente","BB C/C 24.667-0 - CONTA ATENÇÃO BÁSICA-PAB FIXO             ","001","BCO DO BRASIL S.A.","008672","13201.27","7800","0","21001.27","10460712000147","Baixar","052026"
"São José de Princesa","Fundo Municipal de São José de Princesa","2026","0000000224413","Conta Corrente","BB C/C 22.441-3 - CONTA FMS SJ PRI-FNS QLFAR                ","001","BCO DO BRASIL S.A.","008672","36.93","0","0","36.93","10460712000147","Baixar","052026"
"São José de Princesa","Fundo Municipal de São José de Princesa","2026","0000000084247","Conta Corrente","BB C/C 8.424-7 - FUS                                        ","001","BCO DO BRASIL S.A.","008672","120185.31","2880.61","0","123065.92","10460712000147","Baixar","052026"
"São José de Princesa","Fundo Municipal de São José de Princesa","2026","0000000000000","Conta Corrente","Tesouraria - CAIXA                                          ","000","Conta Caixa","000000","890.56","0","0","890.56","10460712000147","Baixar","052026"
