"Município","Unidade Gestora","Mês","Descrição","Valor Ajustado","Valor Estornado","Tipo","Categoria","Fonte","Subfonte","Alínea","Subalínea","Fonte de Recurso","CO"
"São José de Princesa","Prefeitura Municipal de São José de Princesa","03 - Março","11130311 - Imposto sobre a Renda - Retido na Fonte - Trabalho - Principal","15451.84","0","Lançamento de receita","10000000 - Receitas Correntes","11000000 - Impostos, Taxas e Contribuições de Melhoria","11100000 - Impostos","11130000 - Impostos sobre a Renda e Proventos de Qualquer Natureza","11130000 - SEM SUBALINEA","500 | Recursos não vinculados de Impostos","0000 | "
"São José de Princesa","Prefeitura Municipal de São José de Princesa","04 - Abril","11130311 - Imposto sobre a Renda - Retido na Fonte - Trabalho - Principal","9409.31","1","Lançamento de receita","10000000 - Receitas Correntes","11000000 - Impostos, Taxas e Contribuições de Melhoria","11100000 - Impostos","11130000 - Impostos sobre a Renda e Proventos de Qualquer Natureza","11130000 - SEM SUBALINEA","500 | Recursos não vinculados de Impostos","0000 | "
"São José de Princesa","Prefeitura Municipal de São José de Princesa","05 - Maio","11130311 - Imposto sobre a Renda - Retido na Fonte - Trabalho - Principal","6573.2","0","Lançamento de receita","10000000 - Receitas Correntes","11000000 - Impostos, Taxas e Contribuições de Melhoria","11100000 - Impostos","11130000 - Impostos sobre a Renda e Proventos de Qualquer Natureza","11130000 - SEM SUBALINEA","500 | Recursos não vinculados de Impostos","0000 | "
"São José de Princesa","Prefeitura Municipal de São José de Princesa","01 - Janeiro","11145111 - Imposto sobre Serviços de Qualquer Natureza - ISSQN - Principal","15815.18","22.75","Lançamento de receita","10000000 - Receitas Correntes","11000000 - Impostos, Taxas e Contribuições de Melhoria","11100000 - Impostos","11140000 - Impostos sobre a Produção, Circulação de Mercadorias e Serviços","11145000 - Impostos sobre a Produção e Circulação de Mercadorias e Serviços","500 | Recursos não vinculados de Impostos","0000 | "
"São José de Princesa","Prefeitura Municipal de São José de Princesa","02 - Fevereiro","11145111 - Imposto sobre Serviços de Qualquer Natureza - ISSQN - Principal","3885.71","0","Lançamento de receita","10000000 - Receitas Correntes","11000000 - Impostos, Taxas e Contribuições de Melhoria","11100000 - Impostos","11140000 - Impostos sobre a Produção, Circulação de Mercadorias e Serviços","11145000 - Impostos sobre a Produção e Circulação de Mercadorias e Serviços","500 | Recursos não vinculados de Impostos","0000 | "
"São José de Princesa","Prefeitura Municipal de São José de Princesa","03 - Março","11145111 - Imposto sobre Serviços de Qualquer Natureza - ISSQN - Principal","6106.85","321.1","Lançamento de receita","10000000 - Receitas Correntes","11000000 - Impostos, Taxas e Contribuições de Melhoria","11100000 - Impostos","11140000 - Impostos sobre a Produção, Circulação de Mercadorias e Serviços","11145000 - Impostos sobre a Produção e Circulação de Mercadorias e Serviços","500 | Recursos não vinculados de Impostos","0000 | "
"São José de Princesa","Prefeitura Municipal de São José de Princesa","04 - Abril","11145111 - Imposto sobre Serviços de Qualquer Natureza - ISSQN - Principal","9911.33","0","Lançamento de receita","10000000 - Receitas Correntes","11000000 - Impostos, Taxas e Contribuições de Melhoria","11100000 - Impostos","11140000 - Impostos sobre a Produção, Circulação de Mercadorias e Serviços","11145000 - Impostos sobre a Produção e Circulação de Mercadorias e Serviços","500 | Recursos não vinculados de Impostos","0000 | "
"São José de Princesa","Prefeitura Municipal de São José de Princesa","05 - Maio","11145111 - Imposto sobre Serviços de Qualquer Natureza - ISSQN - Principal","12244.4","47.62","Lançamento de receita","10000000 - Receitas Correntes","11000000 - Impostos, Taxas e Contribuições de Melhoria","11100000 - Impostos","11140000 - Impostos sobre a Produção, Circulação de Mercadorias e Serviços","11145000 - Impostos sobre a Produção e Circulação de Mercadorias e Serviços","500 | Recursos não vinculados de Impostos","0000 | "
"São José de Princesa","Prefeitura Municipal de São José de Princesa","01 - Janeiro","13210101 - Remuneração de Depósitos Bancários - Principal","14272.88","0","Lançamento de receita","10000000 - Receitas Correntes","13000000 - Receita Patrimonial","13200000 - Valores Mobiliários","13210000 - Juros e Correções Monetárias","13210000 - SEM SUBALINEA","700 | Outras Transferências de Convênios ou Repasses da União","0000 | "
"São José de Princesa","Prefeitura Municipal de São José de Princesa","01 - Janeiro","13210101 - Remuneração de Depósitos Bancários - Principal","185.06","0","Lançamento de receita","10000000 - Receitas Correntes","13000000 - Receita Patrimonial","13200000 - Valores Mobiliários","13210000 - Juros e Correções Monetárias","13210000 - SEM SUBALINEA","669 | Outros Recursos Vinculados à Assistência Social","0000 | "
"São José de Princesa","Prefeitura Municipal de São José de Princesa","01 - Janeiro","13210101 - Remuneração de Depósitos Bancários - Principal","1446.85","0","Lançamento de receita","10000000 - Receitas Correntes","13000000 - Receita Patrimonial","13200000 - Valores Mobiliários","13210000 - Juros e Correções Monetárias","13210000 - SEM SUBALINEA","660 | Transferência de Recursos do Fundo Nacional de Assistência Social - FNAS","0000 | "
"São José de Princesa","Prefeitura Municipal de São José de Princesa","01 - Janeiro","13210101 - Remuneração de Depósitos Bancários - Principal","8218.73","0","Lançamento de receita","10000000 - Receitas Correntes","13000000 - Receita Patrimonial","13200000 - Valores Mobiliários","13210000 - Juros e Correções Monetárias","13210000 - SEM SUBALINEA","571 | Transferências do Estado referentes a Convênios e outros Repasses vinculados à Educação","0000 | "
"São José de Princesa","Prefeitura Municipal de São José de Princesa","01 - Janeiro","13210101 - Remuneração de Depósitos Bancários - Principal","5.24","0","Lançamento de receita","10000000 - Receitas Correntes","13000000 - Receita Patrimonial","13200000 - Valores Mobiliários","13210000 - Juros e Correções Monetárias","13210000 - SEM SUBALINEA","552 | Transferências de Recursos do FNDE Referentes ao Programa Nacional de Alimentação Escolar (PNAE)","0000 | "
"São José de Princesa","Prefeitura Municipal de São José de Princesa","01 - Janeiro","13210101 - Remuneração de Depósitos Bancários - Principal","53.38","0","Lançamento de receita","10000000 - Receitas Correntes","13000000 - Receita Patrimonial","13200000 - Valores Mobiliários","13210000 - Juros e Correções Monetárias","13210000 - SEM SUBALINEA","551 | Transferências de Recursos do FNDE Referentes ao Programa Dinheiro Direto na Escola (PDDE)","0000 | "
"São José de Princesa","Prefeitura Municipal de São José de Princesa","01 - Janeiro","13210101 - Remuneração de Depósitos Bancários - Principal","166.93","0","Lançamento de receita","10000000 - Receitas Correntes","13000000 - Receita Patrimonial","13200000 - Valores Mobiliários","13210000 - Juros e Correções Monetárias","13210000 - SEM SUBALINEA","550 | Transferência do Salário-Educação","0000 | "
"São José de Princesa","Prefeitura Municipal de São José de Princesa","01 - Janeiro","13210101 - Remuneração de Depósitos Bancários - Principal","2153.55","0","Lançamento de receita","10000000 - Receitas Correntes","13000000 - Receita Patrimonial","13200000 - Valores Mobiliários","13210000 - Juros e Correções Monetárias","13210000 - SEM SUBALINEA","540 | Transferências do FUNDEB - Impostos e Transferências de Impostos","0000 | "
"São José de Princesa","Prefeitura Municipal de São José de Princesa","01 - Janeiro","13210101 - Remuneração de Depósitos Bancários - Principal","3256.74","0","Lançamento de receita","10000000 - Receitas Correntes","13000000 - Receita Patrimonial","13200000 - Valores Mobiliários","13210000 - Juros e Correções Monetárias","13210000 - SEM SUBALINEA","500 | Recursos não vinculados de Impostos","0000 | "
"São José de Princesa","Prefeitura Municipal de São José de Princesa","02 - Fevereiro","13210101 - Remuneração de Depósitos Bancários - Principal","10801.21","0","Lançamento de receita","10000000 - Receitas Correntes","13000000 - Receita Patrimonial","13200000 - Valores Mobiliários","13210000 - Juros e Correções Monetárias","13210000 - SEM SUBALINEA","700 | Outras Transferências de Convênios ou Repasses da União","0000 | "
"São José de Princesa","Prefeitura Municipal de São José de Princesa","02 - Fevereiro","13210101 - Remuneração de Depósitos Bancários - Principal","160.33","0","Lançamento de receita","10000000 - Receitas Correntes","13000000 - Receita Patrimonial","13200000 - Valores Mobiliários","13210000 - Juros e Correções Monetárias","13210000 - SEM SUBALINEA","669 | Outros Recursos Vinculados à Assistência Social","0000 | "
"São José de Princesa","Prefeitura Municipal de São José de Princesa","02 - Fevereiro","13210101 - Remuneração de Depósitos Bancários - Principal","1227.33","0","Lançamento de receita","10000000 - Receitas Correntes","13000000 - Receita Patrimonial","13200000 - Valores Mobiliários","13210000 - Juros e Correções Monetárias","13210000 - SEM SUBALINEA","660 | Transferência de Recursos do Fundo Nacional de Assistência Social - FNAS","0000 | "
"São José de Princesa","Prefeitura Municipal de São José de Princesa","02 - Fevereiro","13210101 - Remuneração de Depósitos Bancários - Principal","7121.04","0","Lançamento de receita","10000000 - Receitas Correntes","13000000 - Receita Patrimonial","13200000 - Valores Mobiliários","13210000 - Juros e Correções Monetárias","13210000 - SEM SUBALINEA","571 | Transferências do Estado referentes a Convênios e outros Repasses vinculados à Educação","0000 | "
"São José de Princesa","Prefeitura Municipal de São José de Princesa","02 - Fevereiro","13210101 - Remuneração de Depósitos Bancários - Principal","4.55","0","Lançamento de receita","10000000 - Receitas Correntes","13000000 - Receita Patrimonial","13200000 - Valores Mobiliários","13210000 - Juros e Correções Monetárias","13210000 - SEM SUBALINEA","552 | Transferências de Recursos do FNDE Referentes ao Programa Nacional de Alimentação Escolar (PNAE)","0000 | "
"São José de Princesa","Prefeitura Municipal de São José de Princesa","02 - Fevereiro","13210101 - Remuneração de Depósitos Bancários - Principal","46.24","0","Lançamento de receita","10000000 - Receitas Correntes","13000000 - Receita Patrimonial","13200000 - Valores Mobiliários","13210000 - Juros e Correções Monetárias","13210000 - SEM SUBALINEA","551 | Transferências de Recursos do FNDE Referentes ao Programa Dinheiro Direto na Escola (PDDE)","0000 | "
"São José de Princesa","Prefeitura Municipal de São José de Princesa","02 - Fevereiro","13210101 - Remuneração de Depósitos Bancários - Principal","46.07","0","Lançamento de receita","10000000 - Receitas Correntes","13000000 - Receita Patrimonial","13200000 - Valores Mobiliários","13210000 - Juros e Correções Monetárias","13210000 - SEM SUBALINEA","550 | Transferência do Salário-Educação","0000 | "
"São José de Princesa","Prefeitura Municipal de São José de Princesa","02 - Fevereiro","13210101 - Remuneração de Depósitos Bancários - Principal","3112.05","0","Lançamento de receita","10000000 - Receitas Correntes","13000000 - Receita Patrimonial","13200000 - Valores Mobiliários","13210000 - Juros e Correções Monetárias","13210000 - SEM SUBALINEA","540 | Transferências do FUNDEB - Impostos e Transferências de Impostos","0000 | "
"São José de Princesa","Prefeitura Municipal de São José de Princesa","02 - Fevereiro","13210101 - Remuneração de Depósitos Bancários - Principal","2819.83","0","Lançamento de receita","10000000 - Receitas Correntes","13000000 - Receita Patrimonial","13200000 - Valores Mobiliários","13210000 - Juros e Correções Monetárias","13210000 - SEM SUBALINEA","500 | Recursos não vinculados de Impostos","0000 | "
"São José de Princesa","Prefeitura Municipal de São José de Princesa","03 - Março","13210101 - Remuneração de Depósitos Bancários - Principal","13232.82","0","Lançamento de receita","10000000 - Receitas Correntes","13000000 - Receita Patrimonial","13200000 - Valores Mobiliários","13210000 - Juros e Correções Monetárias","13210000 - SEM SUBALINEA","700 | Outras Transferências de Convênios ou Repasses da União","0000 | "
"São José de Princesa","Prefeitura Municipal de São José de Princesa","03 - Março","13210101 - Remuneração de Depósitos Bancários - Principal","196.21","0","Lançamento de receita","10000000 - Receitas Correntes","13000000 - Receita Patrimonial","13200000 - Valores Mobiliários","13210000 - Juros e Correções Monetárias","13210000 - SEM SUBALINEA","669 | Outros Recursos Vinculados à Assistência Social","0000 | "
"São José de Princesa","Prefeitura Municipal de São José de Princesa","03 - Março","13210101 - Remuneração de Depósitos Bancários - Principal","2695","0","Lançamento de receita","10000000 - Receitas Correntes","13000000 - Receita Patrimonial","13200000 - Valores Mobiliários","13210000 - Juros e Correções Monetárias","13210000 - SEM SUBALINEA","660 | Transferência de Recursos do Fundo Nacional de Assistência Social - FNAS","0000 | "
"São José de Princesa","Prefeitura Municipal de São José de Princesa","03 - Março","13210101 - Remuneração de Depósitos Bancários - Principal","8713.68","0","Lançamento de receita","10000000 - Receitas Correntes","13000000 - Receita Patrimonial","13200000 - Valores Mobiliários","13210000 - Juros e Correções Monetárias","13210000 - SEM SUBALINEA","571 | Transferências do Estado referentes a Convênios e outros Repasses vinculados à Educação","0000 | "
"São José de Princesa","Prefeitura Municipal de São José de Princesa","03 - Março","13210101 - Remuneração de Depósitos Bancários - Principal","169.11","0","Lançamento de receita","10000000 - Receitas Correntes","13000000 - Receita Patrimonial","13200000 - Valores Mobiliários","13210000 - Juros e Correções Monetárias","13210000 - SEM SUBALINEA","552 | Transferências de Recursos do FNDE Referentes ao Programa Nacional de Alimentação Escolar (PNAE)","0000 | "
"São José de Princesa","Prefeitura Municipal de São José de Princesa","03 - Março","13210101 - Remuneração de Depósitos Bancários - Principal","56.59","0","Lançamento de receita","10000000 - Receitas Correntes","13000000 - Receita Patrimonial","13200000 - Valores Mobiliários","13210000 - Juros e Correções Monetárias","13210000 - SEM SUBALINEA","551 | Transferências de Recursos do FNDE Referentes ao Programa Dinheiro Direto na Escola (PDDE)","0000 | "
"São José de Princesa","Prefeitura Municipal de São José de Princesa","03 - Março","13210101 - Remuneração de Depósitos Bancários - Principal","94.44","0","Lançamento de receita","10000000 - Receitas Correntes","13000000 - Receita Patrimonial","13200000 - Valores Mobiliários","13210000 - Juros e Correções Monetárias","13210000 - SEM SUBALINEA","550 | Transferência do Salário-Educação","0000 | "
"São José de Princesa","Prefeitura Municipal de São José de Princesa","03 - Março","13210101 - Remuneração de Depósitos Bancários - Principal","1821.91","0","Lançamento de receita","10000000 - Receitas Correntes","13000000 - Receita Patrimonial","13200000 - Valores Mobiliários","13210000 - Juros e Correções Monetárias","13210000 - SEM SUBALINEA","540 | Transferências do FUNDEB - Impostos e Transferências de Impostos","0000 | "
"São José de Princesa","Prefeitura Municipal de São José de Princesa","03 - Março","13210101 - Remuneração de Depósitos Bancários - Principal","1199.51","0","Lançamento de receita","10000000 - Receitas Correntes","13000000 - Receita Patrimonial","13200000 - Valores Mobiliários","13210000 - Juros e Correções Monetárias","13210000 - SEM SUBALINEA","500 | Recursos não vinculados de Impostos","0000 | "
"São José de Princesa","Prefeitura Municipal de São José de Princesa","04 - Abril","13210101 - Remuneração de Depósitos Bancários - Principal","11790.08","0","Lançamento de receita","10000000 - Receitas Correntes","13000000 - Receita Patrimonial","13200000 - Valores Mobiliários","13210000 - Juros e Correções Monetárias","13210000 - SEM SUBALINEA","700 | Outras Transferências de Convênios ou Repasses da União","0000 | "
"São José de Princesa","Prefeitura Municipal de São José de Princesa","04 - Abril","13210101 - Remuneração de Depósitos Bancários - Principal","177.56","0","Lançamento de receita","10000000 - Receitas Correntes","13000000 - Receita Patrimonial","13200000 - Valores Mobiliários","13210000 - Juros e Correções Monetárias","13210000 - SEM SUBALINEA","669 | Outros Recursos Vinculados à Assistência Social","0000 | "
"São José de Princesa","Prefeitura Municipal de São José de Princesa","04 - Abril","13210101 - Remuneração de Depósitos Bancários - Principal","2747.23","0","Lançamento de receita","10000000 - Receitas Correntes","13000000 - Receita Patrimonial","13200000 - Valores Mobiliários","13210000 - Juros e Correções Monetárias","13210000 - SEM SUBALINEA","660 | Transferência de Recursos do Fundo Nacional de Assistência Social - FNAS","0000 | "
"São José de Princesa","Prefeitura Municipal de São José de Princesa","04 - Abril","13210101 - Remuneração de Depósitos Bancários - Principal","7885.67","0","Lançamento de receita","10000000 - Receitas Correntes","13000000 - Receita Patrimonial","13200000 - Valores Mobiliários","13210000 - Juros e Correções Monetárias","13210000 - SEM SUBALINEA","571 | Transferências do Estado referentes a Convênios e outros Repasses vinculados à Educação","0000 | "
"São José de Princesa","Prefeitura Municipal de São José de Princesa","04 - Abril","13210101 - Remuneração de Depósitos Bancários - Principal","191.07","0","Lançamento de receita","10000000 - Receitas Correntes","13000000 - Receita Patrimonial","13200000 - Valores Mobiliários","13210000 - Juros e Correções Monetárias","13210000 - SEM SUBALINEA","553 | Transferências de Recursos do FNDE Referentes ao Programa Nacional de Apoio ao Transporte Escolar (PNATE) ","0000 | "
"São José de Princesa","Prefeitura Municipal de São José de Princesa","04 - Abril","13210101 - Remuneração de Depósitos Bancários - Principal","157.03","0","Lançamento de receita","10000000 - Receitas Correntes","13000000 - Receita Patrimonial","13200000 - Valores Mobiliários","13210000 - Juros e Correções Monetárias","13210000 - SEM SUBALINEA","552 | Transferências de Recursos do FNDE Referentes ao Programa Nacional de Alimentação Escolar (PNAE)","0000 | "
"São José de Princesa","Prefeitura Municipal de São José de Princesa","04 - Abril","13210101 - Remuneração de Depósitos Bancários - Principal","51.21","0","Lançamento de receita","10000000 - Receitas Correntes","13000000 - Receita Patrimonial","13200000 - Valores Mobiliários","13210000 - Juros e Correções Monetárias","13210000 - SEM SUBALINEA","551 | Transferências de Recursos do FNDE Referentes ao Programa Dinheiro Direto na Escola (PDDE)","0000 | "
"São José de Princesa","Prefeitura Municipal de São José de Princesa","04 - Abril","13210101 - Remuneração de Depósitos Bancários - Principal","49.47","0","Lançamento de receita","10000000 - Receitas Correntes","13000000 - Receita Patrimonial","13200000 - Valores Mobiliários","13210000 - Juros e Correções Monetárias","13210000 - SEM SUBALINEA","550 | Transferência do Salário-Educação","0000 | "
"São José de Princesa","Prefeitura Municipal de São José de Princesa","04 - Abril","13210101 - Remuneração de Depósitos Bancários - Principal","1540.91","0","Lançamento de receita","10000000 - Receitas Correntes","13000000 - Receita Patrimonial","13200000 - Valores Mobiliários","13210000 - Juros e Correções Monetárias","13210000 - SEM SUBALINEA","540 | Transferências do FUNDEB - Impostos e Transferências de Impostos","0000 | "
"São José de Princesa","Prefeitura Municipal de São José de Princesa","04 - Abril","13210101 - Remuneração de Depósitos Bancários - Principal","435.94","0","Lançamento de receita","10000000 - Receitas Correntes","13000000 - Receita Patrimonial","13200000 - Valores Mobiliários","13210000 - Juros e Correções Monetárias","13210000 - SEM SUBALINEA","500 | Recursos não vinculados de Impostos","0000 | "
"São José de Princesa","Prefeitura Municipal de São José de Princesa","05 - Maio","13210101 - Remuneração de Depósitos Bancários - Principal","11586.53","0","Lançamento de receita","10000000 - Receitas Correntes","13000000 - Receita Patrimonial","13200000 - Valores Mobiliários","13210000 - Juros e Correções Monetárias","13210000 - SEM SUBALINEA","700 | Outras Transferências de Convênios ou Repasses da União","0000 | "
"São José de Princesa","Prefeitura Municipal de São José de Princesa","05 - Maio","13210101 - Remuneração de Depósitos Bancários - Principal","175.58","0","Lançamento de receita","10000000 - Receitas Correntes","13000000 - Receita Patrimonial","13200000 - Valores Mobiliários","13210000 - Juros e Correções Monetárias","13210000 - SEM SUBALINEA","669 | Outros Recursos Vinculados à Assistência Social","0000 | "
"São José de Princesa","Prefeitura Municipal de São José de Princesa","05 - Maio","13210101 - Remuneração de Depósitos Bancários - Principal","2273.25","0","Lançamento de receita","10000000 - Receitas Correntes","13000000 - Receita Patrimonial","13200000 - Valores Mobiliários","13210000 - Juros e Correções Monetárias","13210000 - SEM SUBALINEA","660 | Transferência de Recursos do Fundo Nacional de Assistência Social - FNAS","0000 | "
"São José de Princesa","Prefeitura Municipal de São José de Princesa","05 - Maio","13210101 - Remuneração de Depósitos Bancários - Principal","7798.46","0","Lançamento de receita","10000000 - Receitas Correntes","13000000 - Receita Patrimonial","13200000 - Valores Mobiliários","13210000 - Juros e Correções Monetárias","13210000 - SEM SUBALINEA","571 | Transferências do Estado referentes a Convênios e outros Repasses vinculados à Educação","0000 | "
"São José de Princesa","Prefeitura Municipal de São José de Princesa","05 - Maio","13210101 - Remuneração de Depósitos Bancários - Principal","41.8","0","Lançamento de receita","10000000 - Receitas Correntes","13000000 - Receita Patrimonial","13200000 - Valores Mobiliários","13210000 - Juros e Correções Monetárias","13210000 - SEM SUBALINEA","553 | Transferências de Recursos do FNDE Referentes ao Programa Nacional de Apoio ao Transporte Escolar (PNATE) ","0000 | "
"São José de Princesa","Prefeitura Municipal de São José de Princesa","05 - Maio","13210101 - Remuneração de Depósitos Bancários - Principal","199.86","0","Lançamento de receita","10000000 - Receitas Correntes","13000000 - Receita Patrimonial","13200000 - Valores Mobiliários","13210000 - Juros e Correções Monetárias","13210000 - SEM SUBALINEA","552 | Transferências de Recursos do FNDE Referentes ao Programa Nacional de Alimentação Escolar (PNAE)","0000 | "
"São José de Princesa","Prefeitura Municipal de São José de Princesa","05 - Maio","13210101 - Remuneração de Depósitos Bancários - Principal","50.64","0","Lançamento de receita","10000000 - Receitas Correntes","13000000 - Receita Patrimonial","13200000 - Valores Mobiliários","13210000 - Juros e Correções Monetárias","13210000 - SEM SUBALINEA","551 | Transferências de Recursos do FNDE Referentes ao Programa Dinheiro Direto na Escola (PDDE)","0000 | "
"São José de Princesa","Prefeitura Municipal de São José de Princesa","05 - Maio","13210101 - Remuneração de Depósitos Bancários - Principal","48.18","0","Lançamento de receita","10000000 - Receitas Correntes","13000000 - Receita Patrimonial","13200000 - Valores Mobiliários","13210000 - Juros e Correções Monetárias","13210000 - SEM SUBALINEA","550 | Transferência do Salário-Educação","0000 | "
"São José de Princesa","Prefeitura Municipal de São José de Princesa","05 - Maio","13210101 - Remuneração de Depósitos Bancários - Principal","1648.72","0","Lançamento de receita","10000000 - Receitas Correntes","13000000 - Receita Patrimonial","13200000 - Valores Mobiliários","13210000 - Juros e Correções Monetárias","13210000 - SEM SUBALINEA","540 | Transferências do FUNDEB - Impostos e Transferências de Impostos","0000 | "
"São José de Princesa","Prefeitura Municipal de São José de Princesa","05 - Maio","13210101 - Remuneração de Depósitos Bancários - Principal","374.3","0","Lançamento de receita","10000000 - Receitas Correntes","13000000 - Receita Patrimonial","13200000 - Valores Mobiliários","13210000 - Juros e Correções Monetárias","13210000 - SEM SUBALINEA","500 | Recursos não vinculados de Impostos","0000 | "
"São José de Princesa","Prefeitura Municipal de São José de Princesa","01 - Janeiro","17115111 - Cota-Parte do Fundo de Participação dos Municípios - Cota Mensal - Principal","-341445.44","0","Dedução de Receita do Fundeb","10000000 - Receitas Correntes","17000000 - Transferências Correntes","17100000 - Transferências da União e de suas Entidades","17110000 - Transferências Decorrentes de Participação na Receita da União","17115000 - Cota-Parte do Fundo de Participação dos Estados e do Distrito Federal - FPE","500 | Recursos não vinculados de Impostos","1001 | Identificação das despesas com manutenção e desenvolvimento do ensino"
"São José de Princesa","Prefeitura Municipal de São José de Princesa","01 - Janeiro","17115111 - Cota-Parte do Fundo de Participação dos Municípios - Cota Mensal - Principal","1700485.33","0","Lançamento de receita","10000000 - Receitas Correntes","17000000 - Transferências Correntes","17100000 - Transferências da União e de suas Entidades","17110000 - Transferências Decorrentes de Participação na Receita da União","17115000 - Cota-Parte do Fundo de Participação dos Estados e do Distrito Federal - FPE","500 | Recursos não vinculados de Impostos","0000 | "
"São José de Princesa","Prefeitura Municipal de São José de Princesa","02 - Fevereiro","17115111 - Cota-Parte do Fundo de Participação dos Municípios - Cota Mensal - Principal","-429299.19","0","Dedução de Receita do Fundeb","10000000 - Receitas Correntes","17000000 - Transferências Correntes","17100000 - Transferências da União e de suas Entidades","17110000 - Transferências Decorrentes de Participação na Receita da União","17115000 - Cota-Parte do Fundo de Participação dos Estados e do Distrito Federal - FPE","500 | Recursos não vinculados de Impostos","1001 | Identificação das despesas com manutenção e desenvolvimento do ensino"
"São José de Princesa","Prefeitura Municipal de São José de Princesa","02 - Fevereiro","17115111 - Cota-Parte do Fundo de Participação dos Municípios - Cota Mensal - Principal","2146496.2","0","Lançamento de receita","10000000 - Receitas Correntes","17000000 - Transferências Correntes","17100000 - Transferências da União e de suas Entidades","17110000 - Transferências Decorrentes de Participação na Receita da União","17115000 - Cota-Parte do Fundo de Participação dos Estados e do Distrito Federal - FPE","500 | Recursos não vinculados de Impostos","0000 | "
"São José de Princesa","Prefeitura Municipal de São José de Princesa","03 - Março","17115111 - Cota-Parte do Fundo de Participação dos Municípios - Cota Mensal - Principal","-259966.63","0","Dedução de Receita do Fundeb","10000000 - Receitas Correntes","17000000 - Transferências Correntes","17100000 - Transferências da União e de suas Entidades","17110000 - Transferências Decorrentes de Participação na Receita da União","17115000 - Cota-Parte do Fundo de Participação dos Estados e do Distrito Federal - FPE","500 | Recursos não vinculados de Impostos","1001 | Identificação das despesas com manutenção e desenvolvimento do ensino"
"São José de Princesa","Prefeitura Municipal de São José de Princesa","03 - Março","17115111 - Cota-Parte do Fundo de Participação dos Municípios - Cota Mensal - Principal","1329239.39","0","Lançamento de receita","10000000 - Receitas Correntes","17000000 - Transferências Correntes","17100000 - Transferências da União e de suas Entidades","17110000 - Transferências Decorrentes de Participação na Receita da União","17115000 - Cota-Parte do Fundo de Participação dos Estados e do Distrito Federal - FPE","500 | Recursos não vinculados de Impostos","0000 | "
"São José de Princesa","Prefeitura Municipal de São José de Princesa","04 - Abril","17115111 - Cota-Parte do Fundo de Participação dos Municípios - Cota Mensal - Principal","-306085.48","0","Dedução de Receita do Fundeb","10000000 - Receitas Correntes","17000000 - Transferências Correntes","17100000 - Transferências da União e de suas Entidades","17110000 - Transferências Decorrentes de Participação na Receita da União","17115000 - Cota-Parte do Fundo de Participação dos Estados e do Distrito Federal - FPE","500 | Recursos não vinculados de Impostos","1001 | Identificação das despesas com manutenção e desenvolvimento do ensino"
"São José de Princesa","Prefeitura Municipal de São José de Princesa","04 - Abril","17115111 - Cota-Parte do Fundo de Participação dos Municípios - Cota Mensal - Principal","1530427.54","0","Lançamento de receita","10000000 - Receitas Correntes","17000000 - Transferências Correntes","17100000 - Transferências da União e de suas Entidades","17110000 - Transferências Decorrentes de Participação na Receita da União","17115000 - Cota-Parte do Fundo de Participação dos Estados e do Distrito Federal - FPE","500 | Recursos não vinculados de Impostos","0000 | "
"São José de Princesa","Prefeitura Municipal de São José de Princesa","05 - Maio","17115111 - Cota-Parte do Fundo de Participação dos Municípios - Cota Mensal - Principal","-370460.6","0","Dedução de Receita do Fundeb","10000000 - Receitas Correntes","17000000 - Transferências Correntes","17100000 - Transferências da União e de suas Entidades","17110000 - Transferências Decorrentes de Participação na Receita da União","17115000 - Cota-Parte do Fundo de Participação dos Estados e do Distrito Federal - FPE","500 | Recursos não vinculados de Impostos","1001 | Identificação das despesas com manutenção e desenvolvimento do ensino"
"São José de Princesa","Prefeitura Municipal de São José de Princesa","05 - Maio","17115111 - Cota-Parte do Fundo de Participação dos Municípios - Cota Mensal - Principal","1852303.2","0","Lançamento de receita","10000000 - Receitas Correntes","17000000 - Transferências Correntes","17100000 - Transferências da União e de suas Entidades","17110000 - Transferências Decorrentes de Participação na Receita da União","17115000 - Cota-Parte do Fundo de Participação dos Estados e do Distrito Federal - FPE","500 | Recursos não vinculados de Impostos","0000 | "
"São José de Princesa","Prefeitura Municipal de São José de Princesa","01 - Janeiro","17115121 - Cota-Parte do Fundo de Participação do Municípios – 1% Cota entregue no mês de dezembro - Principal","6742.02","0","Lançamento de receita","10000000 - Receitas Correntes","17000000 - Transferências Correntes","17100000 - Transferências da União e de suas Entidades","17110000 - Transferências Decorrentes de Participação na Receita da União","17115000 - Cota-Parte do Fundo de Participação dos Estados e do Distrito Federal - FPE","500 | Recursos não vinculados de Impostos","0000 | "
"São José de Princesa","Prefeitura Municipal de São José de Princesa","01 - Janeiro","17115201 - Cota-Parte do Imposto Sobre a Propriedade Territorial Rural - Principal","-1.23","0","Dedução de Receita do Fundeb","10000000 - Receitas Correntes","17000000 - Transferências Correntes","17100000 - Transferências da União e de suas Entidades","17110000 - Transferências Decorrentes de Participação na Receita da União","17115000 - Cota-Parte do Fundo de Participação dos Estados e do Distrito Federal - FPE","500 | Recursos não vinculados de Impostos","1001 | Identificação das despesas com manutenção e desenvolvimento do ensino"
